Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"V Kurniawan","Perancangan dan Implementasi Sistem Informasi Pusat Penelitian Berbasis Web Menggunakan Model View Controller Framework. Net Studi Kasus: PUSLIT FTI …",2012,"","repository.uksw.edu","https://repository.uksw.edu/handle/123456789/2363","",398,"2023-02-26 08:06:35","","","","",,,,,0,0.00,0,1,11,"Pada masa modern ini internet sudah menjadi gaya hidup sehari-hari masyarakat banyak. Berbagai macam informasi bisa dapatkan untuk mempermudah pekerjaan ataupun kegiatan …","https://repository.uksw.edu/bitstream/123456789/2363/2/T1_672004221_Full%20Teks.pdf","https://scholar.google.com/scholar?q=related:WvW__REp0iQJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
7,"K Khotimah","Pengembangan Prototipe Computer Assisted Test (Cat) Menggunakan Arsitektur Model View Controller Pada Badan Kepegawaian Negara",2016,"Jurnal Teknologi","jurnal.umj.ac.id","https://jurnal.umj.ac.id/index.php/jurtek/article/view/658","https://scholar.google.com/scholar?cites=2417710091700178868&as_sdt=2005&sciodt=2007&hl=en",399,"2023-02-26 08:06:35","","","","",,,,,7,1.00,7,1,7,"Aplikasi Computer Assisted Test (CAT) telah digunakan di Badan Kepegawaian Negara Pusat sebagai alat bantu sistem seleksi dan rekrutmen, seiring dengan banyaknya event-event …","https://jurnal.umj.ac.id/index.php/jurtek/article/download/658/606","https://scholar.google.com/scholar?q=related:tI-q0YRujSEJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"HC Eleonu","A Model-View-Controller Based Platform for the Modeling and Simulation of the Hoist Scheduling Problem",2010,"","repository.aust.edu.ng","http://repository.aust.edu.ng/xmlui/handle/123456789/383","",400,"2023-02-26 08:06:35","","","","",,,,,0,0.00,0,1,13,"The hoist scheduling problem is a critical issue in the design and control of many manufacturing processes. When the hoist number and tank numbers are very large, finding an optimal …","http://repository.aust.edu.ng/xmlui/bitstream/handle/123456789/383/Eleonu%20Henry%20Chika.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:Yp9xh6__Q4AJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"A Stoughton","A Functional, Functorial Approach to the Model-View-Controller Software Architecture for Command-oriented Programs in ML",,"Citeseer","","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=0790e2258efe9e65f9d6a6a17764ee898b2547c0","",401,"2023-02-26 08:06:35","PDF","","","",,,,,0,0.00,0,1,,"… In their scheme, a model has two parts, a data model, and a view model. The former consists of a current value plus a callback function that responds to changes to that value, whereas …","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=0790e2258efe9e65f9d6a6a17764ee898b2547c0","https://scholar.google.com/scholar?q=related:T-h467E6tKkJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"D Mariyanti, I Santosa…","Implementation of View Controller Model Architecture in Population Administration Service System",2017,"information …","download.garuda.kemdikbud.go.id","http://download.garuda.kemdikbud.go.id/article.php?article=1766605&val=18875&title=Implementation%20of%20View%20Controller%20Model%20Architecture%20in%20Population%20Administration%20Service%20System","",402,"2023-02-26 08:06:35","PDF","","","",,,,,0,0.00,0,3,6,"Population administration services at the Kamal sub-district office are currently still using manual methods. This causes the administrative service process in the Kamal subdistrict office …","http://download.garuda.kemdikbud.go.id/article.php?article=1766605&val=18875&title=Implementation%20of%20View%20Controller%20Model%20Architecture%20in%20Population%20Administration%20Service%20System","https://scholar.google.com/scholar?q=related:p_3IGmAw8v4J:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
35,"HAH Handley","Incorporating the NATO human view in the DoDAF 2.0 meta model",2012,"Systems Engineering","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/sys.20206","https://scholar.google.com/scholar?cites=15262288521231293093&as_sdt=2005&sciodt=2007&hl=en",403,"2023-02-26 08:06:35","","10.1002/sys.20206","","",,,,,35,3.18,35,1,11,"… The result of the query, which represents a Human View Model, is shown in Figure 6. The query result shown in Figure 6 is the HV-C Tasks Model; when it is populated with architectural …","https://www.researchgate.net/profile/Holly-Handley/publication/220432604_Incorporating_the_NATO_Human_View_in_the_DoDAF_20_Meta_Model/links/5b0fef2aaca27273d3c67651/Incorporating-the-NATO-Human-View-in-the-DoDAF-20-Meta-Model.pdf","https://scholar.google.com/scholar?q=related:pVqDB4yKztMJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
110,"M Develaki","The model-based view of scientific theories and the structuring of school science programmes",2007,"Science &Education","Springer","https://link.springer.com/article/10.1007/s11191-006-9058-2","https://scholar.google.com/scholar?cites=15831663896520607929&as_sdt=2005&sciodt=2007&hl=en",404,"2023-02-26 08:06:35","","10.1007/s11191-006-9058-2","","",,,,,110,6.88,110,1,16,"Model theory in contemporary philosophy of science interprets scientific theories as sets of models, and contributes significantly to the understanding of the relation between theories, …","https://www.researchgate.net/profile/Maria-Develaki/publication/225788488_The_Model-Based_View_of_Scientific_Theories_and_the_Structuring_of_School_Science_Programmes/links/54fcc7fc0cf20700c5e96efa/The-Model-Based-View-of-Scientific-Theories-and-the-Structuring-of-School-Science-Programmes.pdf","https://scholar.google.com/scholar?q=related:uch8I29etdsJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"K Kartarina, A Apriliansyah","Analisis Dependency Injection dan Model-View-Presenter Pada Aplikasi Berbasis Android",2022,"Progresif: Jurnal Ilmiah …","ojs.stmik-banjarbaru.ac.id","http://ojs.stmik-banjarbaru.ac.id/index.php/progresif/article/view/781","",405,"2023-02-26 08:06:35","","","","",,,,,0,0.00,0,2,1,"Abstrak. Coupling merupakan salah satu indikator kualitas perancangan perangkat lunak terstruktur dan berorientasi objek. Coupling yang ketat akan sulit dirawat sehingga langkah …","http://ojs.stmik-banjarbaru.ac.id/index.php/progresif/article/download/781/520","https://scholar.google.com/scholar?q=related:I7ji2LfviVwJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"D Dong, X Shen","A Mental Health Management and Cognitive Behavior Analysis Model of College Students Using Multi-View Clustering Analysis Algorithm",2022,"Computational Intelligence and Neuroscience","hindawi.com","https://www.hindawi.com/journals/cin/2022/2813473/","",406,"2023-02-26 08:06:35","HTML","","","",,,,,0,0.00,0,2,1,"… Both reference [21] and the model in this paper belong to the multi-view model, and the experimental results show that the experimental results obtained by the multi-view model are …","https://www.hindawi.com/journals/cin/2022/2813473/","https://scholar.google.com/scholar?q=related:WwWMTaxs2xoJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
3,"B Chakir, M Fredj","A Model Driven Approach Supporting Multi-view Services Modeling and Variability Management.",2011,"ICEIS (3)","scitepress.org","https://www.scitepress.org/Papers/2011/34955/34955.pdf","https://scholar.google.com/scholar?cites=13172027101104881298&as_sdt=2005&sciodt=2007&hl=en",407,"2023-02-26 08:06:35","PDF","","","",,,,,3,0.25,2,2,12,"Service Oriented Architecture (SOA) is an architectural paradigm for defining how people, organizations and systems provide and use services to achieve their business goals. Moreover…","https://www.scitepress.org/Papers/2011/34955/34955.pdf","https://scholar.google.com/scholar?q=related:kr4sLdxwzLYJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
3,"Z Wang, Q Su, G Chao, B Cai, Y Huang, Y Fu","A multi-view time series model for share turnover prediction",2022,"Applied Intelligence","Springer","https://link.springer.com/article/10.1007/s10489-021-02979-y","https://scholar.google.com/scholar?cites=7264717288973842942&as_sdt=2005&sciodt=2007&hl=en",408,"2023-02-26 08:06:35","","10.1007/s10489-021-02979-y","","",,,,,3,3.00,1,6,1,"Share turnover is a key indicator for investing in the stock market, which represents how easy or difficult it is to trade a stock. Several techniques have been proposed to predict share …","","https://scholar.google.com/scholar?q=related:_rnsWuJ10WQJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
5,"RL Tomio, EK Viegas, AO Santin…","A multi-view intrusion detection model for reliable and autonomous model updates",2021,"ICC 2021-IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9500831/","https://scholar.google.com/scholar?cites=6606817947864783363&as_sdt=2005&sciodt=2007&hl=en",409,"2023-02-26 08:06:35","","","","",,,,,5,2.50,1,4,2,"Changes in network traffic behavior over time are neglected by authors who use machine learning techniques applied to intrusion detection. In general, it is assumed that periodic …","https://secplab.ppgia.pucpr.br/files/papers/2021-02.pdf","https://scholar.google.com/scholar?q=related:A9onTushsFsJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
3,"AKA Kurniawan, B Hendradjaya","Integration of metadata generator to Model View Adapter (MVA) architecture pattern",2014,"… International Conference of …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7005926/","https://scholar.google.com/scholar?cites=14967542417137644978&as_sdt=2005&sciodt=2007&hl=en",410,"2023-02-26 08:06:35","","","","",,,,,3,0.33,2,2,9,"Different record structures from different online data providers requires software engineer to develop application that rely on these specific data providers format. These record structures …","","https://scholar.google.com/scholar?q=related:srUU5oZkt88J:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"TN Hoang-Huy","View-Based and Model-Driven Approach for Process-Driven, Service-Oriented Architectures",,"Citeseer","","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=71a7f76d96329e8b52a370e4a0343e4284a6d6cb","",411,"2023-02-26 08:06:35","PDF","","","",,,,,0,0.00,0,1,,"… A new concern can be integrated into our approach by using a corresponding New-Concern-View model that extends the basic concepts of the Core model and defines additional …","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=71a7f76d96329e8b52a370e4a0343e4284a6d6cb","https://scholar.google.com/scholar?q=related:vgqF2wuJf-wJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"Q Qiao, SS Yuan, J Shang, JX Liu","A Tensor Robust Model Based on Enhanced Tensor Nuclear Norm and Low-Rank Constraint for Multi-view Cancer Genomics Data",2023,"… 2022, Haifa, Israel, November 14–17 …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-23198-8_34","",412,"2023-02-26 08:06:35","","10.1007/978-3-031-23198-8_34","","",,,,,0,0.00,0,4,1,"Cancer genomics data often contain multi-view resources of different data types, which provide rich complementary information. Analyzing multi-view cancer genomics data can …","","https://scholar.google.com/scholar?q=related:kA-2aBSGLKoJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
2,"T Hirota, M Hashimoto","Data model transformation in CAD system for multi-view modeling",2001,"Wuhan University Journal of Natural Sciences","Springer","https://link.springer.com/article/10.1007/BF03160277","https://scholar.google.com/scholar?cites=5584687983435605253&as_sdt=2005&sciodt=2007&hl=en",413,"2023-02-26 08:06:35","","10.1007/BF03160277","","",,,,,2,0.09,1,2,22,"… ToyOodb does not support data sharing, but fully support persistency of objects, which is essential for multi-view modeling. It consists of several simple programs, then it will be easily …","","https://scholar.google.com/scholar?q=related:BWUSyiHMgE0J:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
27,"P Buchanan, R Mukundan, M Doggett","Automatic single-view character model reconstruction",2013,"Proceedings of the international …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2487381.2487385","https://scholar.google.com/scholar?cites=2070643065265669694&as_sdt=2005&sciodt=2007&hl=en",414,"2023-02-26 08:06:35","","10.1145/2487381.2487385","","",,,,,27,2.70,9,3,10,"… This paper proposes an automatic single-view model reconstruction algorithm that is suitable for use in rapid prototyping or content generation pipelines with limited format input data. …","https://dl.acm.org/doi/pdf/10.1145/2487381.2487385","https://scholar.google.com/scholar?q=related:PkbJqeVmvBwJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
9,"H Zhao, K Zheng, Y Li, J Wang","A novel graph attention model for predicting frequencies of drug–side effects from multi-view data",2021,"Briefings in bioinformatics","academic.oup.com","https://academic.oup.com/bib/article-abstract/22/6/bbab239/6312959","https://scholar.google.com/scholar?cites=334026036263329761&as_sdt=2005&sciodt=2007&hl=en",415,"2023-02-26 08:06:35","","","","",,,,,9,4.50,2,4,2,"… Here, we endeavor to illustrate that our proposed multi-view model can capture rich and meaningful representations from multiple views for the task of predicting the frequency of drug–…","https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=14675463&AN=154512610&h=fiyCyRymTUwkMC7zilwy2iiKYCFES6hjpxMwPdWA8AKLIMAHpvFPl0Rr%2F9iiXog6lVD1LwjNrgUymwVMBI0jEQ%3D%3D&crl=f","https://scholar.google.com/scholar?q=related:4R81BemyogQJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
89,"Z Gao, Y Li, S Wan","Exploring deep learning for view-based 3D model retrieval",2020,"ACM transactions on multimedia computing …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3377876","https://scholar.google.com/scholar?cites=17008093647622141820&as_sdt=2005&sciodt=2007&hl=en",416,"2023-02-26 08:06:35","","10.1145/3377876","","",,,,,89,29.67,30,3,3,"In recent years, view-based 3D model retrieval has become one of the research focuses in the field of computer vision and machine learning. In fact, the 3D model retrieval algorithm …","https://dl.acm.org/doi/pdf/10.1145/3377876","https://scholar.google.com/scholar?q=related:fHcYTQ_jCOwJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
11,"A Kholik, S Laeli","Keunggulan Bersaing Berkelanjutan Sekolah Alam Berbasis Model Resource-Based View",2020,"Tadbir Muwahhid","ojs.unida.ac.id","https://ojs.unida.ac.id/JTM/article/view/2540","https://scholar.google.com/scholar?cites=2647503923079717716&as_sdt=2005&sciodt=2007&hl=en",417,"2023-02-26 08:06:35","","","","",,,,,11,3.67,6,2,3,"… can be applied by educational institutions especially natural schools in achieving these goals is to create a Sustainable Competitive Advantage, and the Resource-Based View model is …","https://ojs.unida.ac.id/JTM/article/download/2540/2412","https://scholar.google.com/scholar?q=related:VKOefMrSvSQJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
14,"J Li, X Wang, S Li","Spherical-model-based SLAM on full-view images for indoor environments",2018,"Applied Sciences","mdpi.com","https://www.mdpi.com/2076-3417/8/11/2268","https://scholar.google.com/scholar?cites=878687801062944201&as_sdt=2005&sciodt=2007&hl=en",418,"2023-02-26 08:06:35","","","","",,,,,14,2.80,5,3,5,"… This video, which was recorded from a full-view model camera, explored a desk and its immediate surroundings. First, we let the camera move in front of the desk to produce an …","https://www.mdpi.com/2076-3417/8/11/2268/pdf","https://scholar.google.com/scholar?q=related:yW3TSua5MQwJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
12,"M Curteanu","Using the Model-View-Controller for Creating Applications for Project Management",2010,"Open Source Science Journal","","","https://scholar.google.com/scholar?cites=14813396172273079296&as_sdt=2005&sciodt=2007&hl=en",419,"2023-02-26 08:06:35","CITATION","","","",,,,,12,0.92,12,1,13,"","","https://scholar.google.com/scholar?q=related:ANR3fVXBk80J:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"HL Hausen","An effectively instrumentable life cycle model: A layer and view approach to software systemeering",1987,"Microprocessing and Microprogramming","Elsevier","https://www.sciencedirect.com/science/article/pii/0165607487900640","",420,"2023-02-26 08:06:35","","","","",,,,,0,0.00,0,1,36,"… to each role is called a view model. I/ provides means for grouping and ordering activities and objects according to a given number of roles. An 'interlacing view model' is given, if all …","","https://scholar.google.com/scholar?q=related:68V-_QqLDr0J:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
6,"P Cao, J Gao, Z Zhang","Multi-view based multi-model learning for MCI diagnosis",2020,"Brain Sciences","mdpi.com","https://www.mdpi.com/669294","https://scholar.google.com/scholar?cites=18149049326647822340&as_sdt=2005&sciodt=2007&hl=en",421,"2023-02-26 08:06:35","","","","",,,,,6,2.00,2,3,3,"… Before constructing the multi-view model, we first integrate the output of the DAIN Model. Because in the previous DAIN model, we selected 32 slices for each subject and treated each …","https://www.mdpi.com/2076-3425/10/3/181/pdf","https://scholar.google.com/scholar?q=related:BMjibTRg3vsJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
15,"B Czejdo, DW Embley","View specification and manipulation for a semantic data model",1991,"Information Systems","Elsevier","https://www.sciencedirect.com/science/article/pii/030643799190021Z","https://scholar.google.com/scholar?cites=1828927942751226958&as_sdt=2005&sciodt=2007&hl=en",422,"2023-02-26 08:06:35","","","","",,,,,15,0.47,8,2,32,"… To emphasize the view specification and manipulation features of our model, we call the part of OSA’s object-relationship model we discuss here the view model (VM). Our introduction …","","https://scholar.google.com/scholar?q=related:Tgx5G0aoYRkJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"T YAMAKAMI","CSCW Research Shift Analysis using a 3-dimensional Model View",,"ipsj.ixsq.nii.ac.jp","","https://ipsj.ixsq.nii.ac.jp/ej/?action=pages_view_main&active_action=repository_view_main_item_detail&item_id=99666&item_no=1&page_id=13&block_id=8","",423,"2023-02-26 08:06:35","","","","",,,,,0,0.00,0,1,,"… He discussed the groupware functions and issues from this layered view model in order to design successful groupware. In the early days, the 2-dimensional model depicted in Fig. 3 …","https://ipsj.ixsq.nii.ac.jp/ej/?action=repository_action_common_download&item_id=99666&item_no=1&attribute_id=1&file_no=1","https://scholar.google.com/scholar?q=related:exIKKUVTwSMJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
131,"AA Liu, WZ Nie, Y Gao, YT Su","Multi-modal clique-graph matching for view-based 3d model retrieval",2016,"IEEE Transactions on Image …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7430305/","https://scholar.google.com/scholar?cites=233883496985156593&as_sdt=2005&sciodt=2007&hl=en",424,"2023-02-26 08:06:35","","","","",,,,,131,18.71,33,4,7,"Multi-view matching is an important but a challenging task in view-based 3D model retrieval. To address this challenge, we propose an original multi-modal clique graph (MCG) …","","https://scholar.google.com/scholar?q=related:8VugJM3rPgMJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
1,"A Misbah, A Ettalbi","Automatic Conversion of a Conceptual Model to a Standard Multi-view Web Services Definition.",2018,"Int. J. Recent Contributions Eng. Sci. IT","academia.edu","https://www.academia.edu/download/69534407/4853.pdf","https://scholar.google.com/scholar?cites=1412502334780772302&as_sdt=2005&sciodt=2007&hl=en",425,"2023-02-26 08:06:35","PDF","","","",,,,,1,0.20,1,2,5,"… We can make any updates on the Standard Conceptual Model or on the user’s matrix (Add, Modify or Delete) and then generate automatically the set of Points of view model and then …","https://www.academia.edu/download/69534407/4853.pdf","https://scholar.google.com/scholar?q=related:zo8ExWM3mhMJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
1,"Z Liu, X Li","Full view scenario model of big data governance in community safety service",2018,"Proceedings of the 8th International Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3268891.3268892","https://scholar.google.com/scholar?cites=6396932678738859028&as_sdt=2005&sciodt=2007&hl=en",426,"2023-02-26 08:06:35","","10.1145/3268891.3268892","","",,,,,1,0.20,1,2,5,"In community safety service, big data governance is the prime mode to achieve community safety big data sharing and service value increasing. Although existing researches have …","https://dl.acm.org/doi/pdf/10.1145/3268891.3268892","https://scholar.google.com/scholar?q=related:FFRRAGF4xlgJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
5,"Z Jiang, F Zhou, A Zhao, X Li, L Li…","Multi-view mouse social behaviour recognition with deep graphic model",2021,"… on Image Processing","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9444134/","https://scholar.google.com/scholar?cites=13897108354916417376&as_sdt=2005&sciodt=2007&hl=en",427,"2023-02-26 08:06:35","","","","",,,,,5,2.50,1,6,2,"Home-cage social behaviour analysis of mice is an invaluable tool to assess therapeutic efficacy of neurodegenerative diseases. Despite tremendous efforts made within the research …","https://arxiv.org/pdf/2011.02451","https://scholar.google.com/scholar?q=related:YP_nM2ty3MAJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
14,"S Wang, EK Wang, X Li, Y Ye, RYK Lau, X Du","Multi-view learning via multiple graph regularized generative model",2017,"Knowledge-Based Systems","Elsevier","https://www.sciencedirect.com/science/article/pii/S0950705117300345","https://scholar.google.com/scholar?cites=2454496080600061695&as_sdt=2005&sciodt=2007&hl=en",428,"2023-02-26 08:06:35","","","","",,,,,14,2.33,2,6,6,"… Compared with the single view model LTM, our method is able to achieve an accuracy improvement by more than 11%, which validates the usefulness of data integration in clustering. …","","https://scholar.google.com/scholar?q=related:_1bBSi4fECIJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
6,"TX Zhang","Pay-per-view, a promising model of e-articles subscription for middle/small sized academic libraries in digital age",2012,"Libraries in the Digital Age (LIDA) Proceedings","","","https://scholar.google.com/scholar?cites=10267126799817906802&as_sdt=2005&sciodt=2007&hl=en",429,"2023-02-26 08:06:35","CITATION","","","",,,,,6,0.55,6,1,11,"","","https://scholar.google.com/scholar?q=related:choKR20pfI4J:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
40,"EJ Burger","Flexible views for view-based model-driven development",2013,"Proceedings of the 18th international doctoral …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2465498.2465501","https://scholar.google.com/scholar?cites=14433399686646528834&as_sdt=2005&sciodt=2007&hl=en",430,"2023-02-26 08:06:35","","10.1145/2465498.2465501","","",,,,,40,4.00,40,1,10,"Model-driven development processes suffer from growing complexity, which leads to information spread across heterogeneous metamodels as well as drift and erosion between …","https://dl.acm.org/doi/pdf/10.1145/2465498.2465501","https://scholar.google.com/scholar?q=related:QvvMJ4u8TcgJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
5,"Y Akamatsu, R Harakawa, T Ogawa…","Brain decoding of viewed image categories via semi-supervised multi-view Bayesian generative model",2020,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9214493/","https://scholar.google.com/scholar?cites=5852314260467108787&as_sdt=2005&sciodt=2007&hl=en",431,"2023-02-26 08:06:35","","","","",,,,,5,1.67,1,4,3,"… This multi-view model can capture the relationship between multiple aspects of image categories (ie, visual concepts and semantic concepts) and corresponding fMRI activity. The …","","https://scholar.google.com/scholar?q=related:s0sYIdCYN1EJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
7,"B Surakratanasakul…","CommonKADS's knowledge model using UML architectural view and extension mechanism",2011,"2011 7th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6222141/","https://scholar.google.com/scholar?cites=15339448833357778766&as_sdt=2005&sciodt=2007&hl=en",432,"2023-02-26 08:06:35","","","","",,,,,7,0.58,4,2,12,"One of the challenges for any knowledge engineering methodology is to find appropriate ways of modeling knowledge in a schematic way. The CommonKADS methodology is a de-…","","https://scholar.google.com/scholar?q=related:Tg-SKnGr4NQJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
62,"E Burger, J Henss, M Küster, S Kruse…","View-based model-driven software development with ModelJoin",2016,"Software &Systems …","Springer","https://link.springer.com/article/10.1007/s10270-014-0413-5","https://scholar.google.com/scholar?cites=13967916165762925550&as_sdt=2005&sciodt=2007&hl=en",433,"2023-02-26 08:06:35","","10.1007/s10270-014-0413-5","","",,,,,62,8.86,12,5,7,"Fragmentation of information across instances of different metamodels poses a significant problem for software developers and leads to a major increase in effort of transformation …","https://sdq.kastel.kit.edu/publications/pdfs/burger2014b.pdf","https://scholar.google.com/scholar?q=related:7kO8YL8B2MEJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
21,"JB Zeng, B Leng, Z Xiong, Z Qin","Pedestrian dynamics in a two-dimensional complex scenario using a local view floor field model",2011,"International Journal of Modern …","World Scientific","https://www.worldscientific.com/doi/abs/10.1142/S0129183111016610","https://scholar.google.com/scholar?cites=11060107251063407248&as_sdt=2005&sciodt=2007&hl=en",434,"2023-02-26 08:06:35","","10.1142/S0129183111016610","","",,,,,21,1.75,5,4,12,"In this paper, an extended FF model (floor field model) to simulate pedestrian dynamics in complex scenarios is proposed. Considering that pedestrians are unaware of the global view …","","https://scholar.google.com/scholar?q=related:kEJbJfJkfZkJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"SS Nurhendratno","DATA INTEGRATION MODEL DESIGN FOR SUPPORTING DATA CENTER PATIENT SERVICES DISTRIBUTED INSURANCE PURCHASE WITH VIEW BASED DATA …",,"CESS (Journal of Computer Engineering, System …","jurnal.unimed.ac.id","https://jurnal.unimed.ac.id/2012/index.php/cess/article/view/8895","",435,"2023-02-26 08:06:35","","","","",,,,,0,0.00,0,1,,"… Mapping the Global View model is particularly suited for relatively stable data sources, but it will be very difficult if there are new and frequently changing data sources. So it requires an …","https://jurnal.unimed.ac.id/2012/index.php/cess/article/download/8895/9311","https://scholar.google.com/scholar?q=related:y6P2_5sBzZ0J:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
3,"PU Putra, K Shima, K Shimatani","A deep neural network model for multi-view human activity recognition",2022,"Plos one","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0262181","https://scholar.google.com/scholar?cites=10827726253789378823&as_sdt=2005&sciodt=2007&hl=en",436,"2023-02-26 08:06:35","HTML","","","",,,,,3,3.00,1,3,1,"Multiple cameras are used to resolve occlusion problem that often occur in single-view human activity recognition. Based on the success of learning representation with deep neural …","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0262181","https://scholar.google.com/scholar?q=related:B3lJ-qjPQ5YJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
4,"R Ortega-Bueno, P Rosso, JEM Pagola","Multi-view informed attention-based model for Irony and Satire detection in Spanish variants",2022,"Knowledge-Based Systems","Elsevier","https://www.sciencedirect.com/science/article/pii/S0950705121008595","https://scholar.google.com/scholar?cites=6831366519229566578&as_sdt=2005&sciodt=2007&hl=en",437,"2023-02-26 08:06:35","","","","",,,,,4,4.00,1,3,1,"… In another direction, the role of the content and contextual information for sarcasm detection taking advantages of a multi-view model were presented in [99]. For that purpose, two CNN …","","https://scholar.google.com/scholar?q=related:cs4stafjzV4J:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"A Arochman, T Ariyanto","EFEKTIVITAS ARSITEKTUR APLIKASI JAVA GUI SWING DENGAN METODE MODEL-VIEW-CONTROLLER",2017,"IC-Tech","ejournal.stmik-wp.ac.id","https://ejournal.stmik-wp.ac.id/index.php/ictech/article/view/27","",438,"2023-02-26 08:06:35","","","","",,,,,0,0.00,0,2,6,"Java merupakan bahasa pemrograman yang matang. Java menyediakan fitur komponen Swing yang memuat semua kelas-kelas yang dibutuhkan untuk membuat aplikasi berbasis …","https://ejournal.stmik-wp.ac.id/index.php/ictech/article/download/27/25","https://scholar.google.com/scholar?q=related:VM6HGtXx6yYJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
