Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Zhengang Wei","Factory Logistics Management System Interface Design Based On WPF",2011,"","","","",223,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,1,13,"In order to solve the problems of the design of traditional factory logistics management system,i.e.the interface is not beautiful and hardly meets some special needs,this paper introduces the interface design of logistics management system which uses the new generation of interface development technology WPF of Microsoft.The system framework is MVVM which suits for WPF programming mode.And through this technique,the modern interface design of factory logistics management system is realized.Comparing with the traditional interface design technology,the interface designed by WPF has more advantages;it can take better vision enjoyment to users,save more resources of CPU and make the system run more fluently.","",""
0,"Zumaeroh Zumaeroh","Accelerated Culture Transformation : Ujung Tombak Kesuksesan Organisasi",2010,"","","","",227,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,1,14,"Mission, vision, values ​​and meanings that are put together to build a corporate culture of enterprise IT employees characters. The vision of goals to be achieved by the company. The mission is what will be done to achieve that goal. The mission of the company has a significant role in achieving the goals. Value is a code of conduct in carrying out missions. While the meaning is when employees are able to understand the work as a sacred duty. This article describes the importance of unity MVVM within an organization. Organizations with unity MVVM (Mission, Vision, Value, Meaning) will be able to achieve the goals of the organization in accordance with the target and the character of the company. For that we need to cultivate in ourselves MVVM employees by way of: Plant the human potential third MVVM with the IQ, EQ and SQ for mecapai mission of profit, people and planet, Making MVVM as part of a HR system in order to become living values ​​then it should be translated into a behavioral guidelines that give clarity about what should and should not be done, the formation of leaders become role models.","",""
0,"Jason Rainwater","Wpf 4 programming livelessons",2010,"","","","",228,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,1,14,"In 20 hands-on video lessons, Microsoft MVP Jason Rainwater shows how to create rich, next-generation applications with WPF. Master panels, content and item controls, code behind, binding, resources, styles, templates, behaviors, animations, custom controls, localization, navigation, MVVM, and more! Learn advanced WPF techniques at your pace... get specific solutions whenever you need them!","",""
0,"Ashish Ghoda","Advanced Silverlight Features",2010,"","","","",229,"2024-01-20 11:09:02","","10.1007/978-1-4302-2992-6_11","","",,,,,0,0.00,0,1,14,"","",""
0,"Lu-Jin You","The Technology of Curve Smoothing Based on Bezier Spline Interpolation and Interactive Noise Attenuation",2010,"","","","",231,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,1,14,"Aiming at the distortion problem generated by curve fitting in the process of D/A, this paper optimize the method of bezier spline interpolation and put forward a method of fitting smooth curve based on bezier spline interpolation and sample data. To deal with the failure sample data, we propose a method for noise reduction which is intuitionist and interactive. According to the physical characteristics of sample data, the most efficient point for noise reduction can be found. Noise reduction can be achieved by adjust the closest points of the most efficient point reasonable. These methods can make noise reduction efficiently, and guarantee the fitted curve quality. The physical meaning of the analog signal can be expressed rightly. By using those in the well logging processing and interpretation system which is based on the WPF MVVM model, the feasibility and effectiveness are verified.","",""
0,"Yuliana Mose, Alex C. Andaria, Prasetyo Y. Damongi, Henry Hendrawan, Petra Egeten, Injilia Rindorindo","Pengembangan Aplikasi Sistem Informasi Kecerdasan Moral (SICEMOR) Berbasis Android",2024,"","","","",232,"2024-01-20 11:09:02","","10.57152/malcom.v4i1.1013","","",,,,,0,0.00,0,6,1,"Selalu ada oknum yang ingin mendapatkan nilai akhir mata kuliah bahkan gelar akademik melalui jalan pintas untuk beragam alasan. Memilih untuk menolak melakukan tindakan seperti itu merupakan sebuah keputusan etis yang dilakukan oleh seseorang karena dorongan moral bukan intelektualnya. Artinya kecerdasan intelektual harus dilengkapi dengan kecerdasan moral. Disinilah urgensinya mengukur kecerdasan moral seseorang. Pengukuran kecerdasan moral dapat dilakukan dengan menggunakan kuesioner atau skala yang dirancang untuk mengukur tingkat pemahaman, kesadaran, dan penilaian moral individu terhadap situasi atau dilema moral. Moral Competency Inventory (MCI) yang dikembangkan oleh Lennick, Kiel & Jordan dapat digunakan sebagai alat ukur untuk mengetahui kekuatan dan kelemahan kecerdasan moral. MCI merupakan instrumen yang terdiri dari 40 item yang terbagi dalam 10 kompetensi moral. Penelitian ini bertujuan membuat inovasi untuk mengukur level kecerdasan moral seseorang melalui program aplikasi Sicemor berbasis Android dengan mengadopsi instrumen MCI. Metode penelitian yang digunakan yaitu riset dan pengembangan (R&D) dengan pendekatan ADDIE. Aplikasi SiCeMor telah berhasil dirancang dengan bahasa pemrograman Kotlin dan arsitektur MVVM.  Aplikasi Sicemor melalui tahapan pengujian fungsionalitas, performa, keamanan data dan kompatibilitas perangkat dengan indikator ketepatan dan keakuratan dalam perhitungan skor akhir, menampilkan data secara live, navigasi antar tampilan, penggunaan sumber daya seperti CPU dan memori. ","",""
0,"Aayush Singh, K. Pavan Sai., V. Lavanya","Cloud Based Attendance Automation System With Analytics And Reporting",2023,"","","","",233,"2024-01-20 11:09:02","","10.1109/ICNWC57852.2023.10127524","","",,,,,0,0.00,0,3,1,"Managing attendance has always been tedious for the organizations as it is time consuming and repetitive activity. Fake attendance is a major issue to be addressed. Existing bio-metric system is a decent solution but they have limited functionality and have many vulnerabilities. Our objective is to provide an efficient and scalable cloud-based solution with facial recognition which can detect fake attendance and provide alerts to the management in case of irregular attendance. Our solution follows a verification process to avoid fake attendance. Initially, students have to upload a photo with their ID cards into our application. Next, the teacher or supervisor of the class will take a group photo of all the students and upload them into cloud through a mobile application, which will act as a user interface of our solution. The cloud architecture deployed in our solution combines various services like Amazon Rekognition, Amazon Simple Storage Service, Amazon Relational Database Service, Amazon Simple Notification Service, Amazon Lambda, Amazon Textract and Amazon Amplify in the most efficient manner in terms of storage and cost by regular deletion of unwanted data. We can then use the required cloud services to compare the faces of the student’s photo saved in our database with the group photo uploaded by the teacher to detect the students who are present. The proposed solution also analyzes the historical data within the database to prepare an aggregated report that consists of various fields like frequency of irregularity in attending classes, subject balance score and average attendance. While the back-end of the application is deployed in cloud, the front-end will be handled using Android as 70% of the general populace are dependent on this platform. Our solution uses Model-View-View-Model (MVVM) architecture. Execution time in MVVM applications is faster due to it supporting data binding with an average difference of 126.21ms.","",""
0,"Junru Wang","Visual design of green information in urban environment based on global similarity calculation and multi-dimensional visualization technology",2023,"","","","",234,"2024-01-20 11:09:02","","10.7717/peerj-cs.1614","","",,,,,0,0.00,0,1,1,"In recent years, the escalating prevalence of elevated consumption and carbon emissions within urban operations has reached a disconcerting extent. This surge in resource depletion and environmental pollution exerts an adverse influence on the well-being of individuals, while impeding societal progress and hindering the enhancement of overall quality of life. Within the domain of urban environmental design, the integration of visual displays emerges as a superior approach to facilitate the assimilation and analysis of green and low-carbon information. However, urban environmental data usually contains multiple dimensions, so it is a problem to realize the data representation of multiple dimensions while maintaining the correlation and interactivity between data. To surmount the challenge of visualizing such intricate information, this investigation initially employs a sophisticated memory-based clustering algorithm for information extraction, accompanied by a global similarity algorithm that meticulously computes attribute component quantities within specific dimensions of the vector. Furthermore, leveraging the inherent power of Vue’s bidirectional data binding capabilities, the study adopts the esteemed MVVM (Model-View-View-Model) pattern, fostering seamless two-way interaction through the established logical relationship. As a result, the amalgamation of multidimensional visualization technology empowers comprehensive data mining through a captivating visual augmentation. Concurrently, the application of data visualization dimension control delivers tailored displays tailored to green and low-carbon scenarios within urban environmental design. Experimental results impeccably validate the effectiveness of the proposed algorithm, substantiated by a mere 1.77% false alarm rate for data stream difference detection and a clustering difference of 1.34%. The aforementioned algorithm accentuates the efficacy of visual displays, thus engendering a profound synergy between the industrial and supply chains. Moreover, it facilitates the design, production, and utilization of environmentally friendly products and energy sources. This, in turn, serves as a catalyst, propelling the widescale adoption of green and low-carbon practices throughout the entire industrial chain, fueled by the seamless integration of multimedia data.","",""
0,"Muhammad Hafiz Taruligani Sihite, A. Ardiansyah, Rizky Prabowo, F. Febriansyah","Aplikasi Mobile Periklanan Digiprom Berbasis Android",2022,"","","","",236,"2024-01-20 11:09:02","","10.23960/pepadun.v3i3.133","","",,,,,0,0.00,0,4,2,"Digiprom is a startup that provides ad serving services. These advertisements will later be shown in public places, such as supermarkets, cafes, malls, and others. The problem faced by Digiprom is that there is no information technology to help interact between Digiprom and its clients (businessman). The interactions in question are such as registration as a client, the process of making a contract between the client and Digiprom, the process of monitoring the contract that has been made and the delivery of other information about Digiprom. To solve this problem, an Android-based mobile application will be developed to help Digiprom interact with its clients. This research focuses on the development side of the Android application, while the server side is not included in this study. The development of this application will use the Waterfall method and tested using black box testing and user acceptance testing. The system design is described using three UML diagrams, namely use case diagrams, activity diagrams and class diagrams. Program code written using Kotlin language with MVVM architecture (Model, View, ViewModel). There are three main objects in this system, namely users (businessman/clients), ads (advertisements) and location (advertising locations). Each object will have its own repository. The repository has three data sources, namely network (server), Room Database, and Data Store. The use of MVVM architecture facilitates the development and maintenance process, because if there is a change in the data structure of an object, it will not affect the data structure of other objects. The results of this research (Android application) will be uploaded to the Google Play Store under the name Digiprom.","",""
0,"Raunak R Kolle, Dr. Rajashekara Murthy S","Enhancing the Performance of Android",2022,"","","","",237,"2024-01-20 11:09:02","","10.22214/ijraset.2022.45965","","",,,,,0,0.00,0,2,2,"Abstract: In the present day, with the increasing popularity of the android operating system, applications being built on the Android SDK draw much attention. However, some applications built on android tend to have a cumbersome interface causing inconveniences to users. This can be reduced by eliminating the redundancies during the build of these applications. List view is commonly used in android applications to arrange a list of scrollable items in a sequential order. This consumes a considerable amount of memory and CPU utilization resulting in the degradation of the applications. One proposed solution to this can be the introduction of the RecyclerView. The RecyclerView traditionally replaces the GridView and the ListView which were previously used in android applications. This improvement is achieved by recycling the views which are out of the visibility of the user inturn enhancing both the ListView as well as the GridView. Networking in android was previously a nightmare for developers where they had to retrieve and analyze their own data. Data transfer is performed in Android applications using a Web REST API. Development speed can be enhanced by efficient data analysis by utilizing a library from the entire range of REST client libraries. REST (Representational State Transfer) has become the most commonly used way for creating, publishing, and consuming Web services, exploiting JavaScript Object Notation (JSON) as a data exchange format. The most used libraries for accessing the REST Web APIs today are Android Volley and Retrofit. An android device is hindered by limited power, memory and resources. Several architectures such as MVC(Model-View-Controller), MVP(Model-view-Presenter) and MVVM(ModelView-Viewmodel) are commonly used in the development of android applications. In order to develop applications with efficient CPU utilization, reduced memory usage and a lowered execution time, the most suitable of these architectures is to be utilized","",""
0,"Enombe Thierry Ewane, M. Mazzara","Development of a tool for gaining relevant skills for a solid career in native Android development, focusing on today’s industry",2021,"","","","",240,"2024-01-20 11:09:02","","10.1109/NIR52917.2021.9665811","","",,,,,0,0.00,0,2,3,"The purpose of this study is to evaluate and appraise the required skills that segues native Android app developers from any level to experts levels. It takes a deep dive into industry demands for Android developer roles in terms of technical skills and mindset. This evaluation is supported by the opinions and experiences of expert native developers coupled with the mindset and discipline mostly worn to ensure a healthy and certain journey to expertise as far as native (that is non-cross-platform android app development in the context of this research) Android application is concerned. To complement this research, a native Android application was built. The aim of this application is to provide useful resources for every tool/skill revealed by our research. With such a system, we believe Android enthusiasts would be able to get a better view into the mind of the industry as well as get a better sense on how to obtain certain talents pertaining to Android development. The journey from developing a ‘hello world’ program to sophisticated applications such as ‘gmail, ‘spotify’, ‘yandex taxi’ just to name a few requires an exquisite set of skills, discipline, and mindset something which this research seeks to expose. This study is limited to native Android app development today and reflects a clearer perspective as to what today’s mobile industry demands in terms of technical skills, discipline and mindset. Our results contained data such as skills and tools mostly used in Android developer roles according to our respondents (Android developers, recruiters and team leaders) as well as those occasionally used. Mostly used skill contained skills like Kotlin, MVVM, XML, Glide, Material design just to name a few while skills occasionally used include Firebase, Sqlite, Unit testing, Dagger2. Also, skills where categorised into what respondent’ believed to be beginner, intermediate and expert levels. In addition to this, various personal opinions were got from respondents about how they would prefer to go about learning a new skill and more than 70% of them thought that they do via building on some small Android project.","",""
0,"Revandika Pratama Siahaan, R. Fauzi, E. Alam","Pengembangan Aplikasi Android Java Pada Sisi Customer Untuk Mewadahi Pekerjaan Lepas Dengan Metode Extreme Programming Studi Kasus: Nganggur.id",2020,"","","","",241,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,3,4,"Abstrak StartUp Nganggur.id merupakan sebuah Tech-StartUp yang bergerak dibidang pekerjaan lepas. Nganggur.id pertama kali dibangun pada 10 November 2018 di Bandung, Jawa Barat. Nganggur.id bertujuan untuk mewadahi pekerjaan lepas dari kedua sisi antara pemberi pekerjaan lepas dan pekerja lepas pada mahasiswa. Nganggur.id berlokasi di Jalan Kinagara I, Lengkong, Bojongsoang, Jawa Barat.Nganggur.id hadir dengan membawa solusi permasalahan berdasarkan suvey yang telah dilakukan kepada lebih dari 100 mahasiswa Universitas Telkom. Beberapa permasalahannya, diantaranya; sulit mencari pekerja lepas terpercaya, tidak adanya fitur track progress pekerjaan, dan tidak ada jaminan terhadap proyek / pekerjaan lepas. Hal tersebut memberikan dampak pengalaman negatif bagi kedua belah sisi yakni sulitnya mencari pekerjaan sesuai kemampuan dan sulitnya mencari pekerja lepas yang mampu dan terpercaya.Berdasarkan permasalahan diatas, perlu dikembangkan platform / wadah yang memilki sistem untuk membantu mempertemukan antara pemberi pekerjaan lepas dan pekerja lepas sesuai dengan bidang pekerjaan masing – masing. Nganggur.id menjadi nama aplikasi yang digunakan untuk menampung daftar pekerjaan lepas dan menghubungkan dengan pekerja – pekerja lepas sesuai bidang masing – masing. Menggunakan aplikasi Nganggur.id, pemberi pekerjaan lepas akan dapat menemukan pekerja terpercaya, melihat progress pekerjaan, serta adanya jaminan pekerjaan terselesaikan dengan baik.Aplikasi Nganggur.id akan dikembangkan menggunakan operating system Android dengan menerapkan konsep MVVM dan database RDBMS dengan aplikasi MySQL. Metode yang digunakan dalam penelitian ini adalah Extreme Programming. Metode Extreme Programming merupakan metode yang efisien, cepat, dan fleksibel dalam pengembangan aplikasi.Hasil penelitian adalah rancangan aplikasi layanan pekerja lepas yang telah diuji melalui pengujian Scenario Testing untuk mendapatkan nilai persentase keberhasilan fungsi aplikasi. Hasil pengujian mendapatkan nilai 98,58% yang berarti hampir semua tester dapat menggunakan aplikasi dengan baik. Sehingga dapat disimpulkan bahwa metode Extreme Programming dinilai cepat dan tepat pada penelitian ini. Kata Kunci: Pekerjaan Lepas, Extreme Programming, MVVM, RDBMS, dan MySQL. Abstract StartUp Nganggur.id is a Tech-StartUp which is engaged in freelance work. Nganggur.id was first built on November 10, 2018 in Bandung, West Java. Nganggur.id aims to accommodate freelance work from both sides between freelancers and freelancers on students. Nganggur.id is located on Kinagara Street I, Lengkong, Bojongsoang, West Java. Nganggur.id is present by bringing solutions to problems based on surveys that have been conducted to more than 100 students of Telkom University. Some problems, including; difficult to find trusted freelancers, there is no track progress feature on the job, and there are no guarantees for projects / freelancers. This has had a negative impact on both sides, namely the difficulty of finding work according to ability and the difficulty of finding freelance workers who are capable and trusted. Based on the above problems, it is necessary to develop platforms / platforms that have a system to help bring together freelancers and freelancers in accordance with their respective fields of work. Nganggur.id is the name of the application that is used to collect freelance work listings and connect with freelancers according to their respective fields. Using the Nganggur.id application, freelance employers will be able to find trusted workers, see the progress of the work, as well as the guarantee of a job well done. Nganggur.id application will be developed using the Android operating system by applying the concept of MVVM and RDBMS database with MySQL application. The method used in this research is Extreme Programming. Extreme Programming Method is an efficient, fast, and flexible method in application development. The results of the study are the design of freelance service applications that have been tested through Scenario Testing to get a percentage of the success of the application function. The test results get a value of 98.58% which means that almost all testers can use the application properly. So it can be concluded that the Extreme Programming method is considered fast and appropriate in this study. Keywords: Freelance, Extreme Programming, MVVM, RDBMS, and MySQL.","",""
0,"Prakash Hongal, Kartik Unkal","What Makes Angular Interseting",2020,"","","","",242,"2024-01-20 11:09:02","","10.32628/cseit206374","","",,,,,0,0.00,0,2,4,"Angular JS is Single Page Application which is also a JavaScript library. It is a Open Source application which is used by the thousands of developers in the world. Angular is more responsive to action taken by the users. It is also licensed in Apache license version 2.0. The new mobile and web-based application frameworks has been released and it is used by the both the software development industry and research While some of these new frameworks are more popular than others, some are specialised in certain types of applications, and others have specific advanced features or outstanding capabilities that set them above others.The increase in the usage of mobile application has increased the demand of mobile application and has also increase the need for cross-platfrom framework. In this paper, we discuss the different criteria which identifies the strengths and weaknesses of using Angular frame work in developing mobile and web-applications. Finally, we focus more deeply on the version of the Angular framework showing the eminent capabilities and over its own earlier versions. Overall, our comparative analysis results in a few interesting findings regarding different version of Angular framework, leaving us to believe that a new generation might soon emerge from the exponential path of MVC, MV*/MVW and MVVM.","",""
0,"C. Gao, Shuai Zhao, B. Cheng","Design and Implementation of Real Time and History multi-view IoT trend Display and Control System",2019,"","","","",243,"2024-01-20 11:09:02","","10.1109/ITAIC.2019.8785795","","",,,,,0,0.00,0,3,5,"The Internet of Things technology has brought a lot of convenience to regional situation monitoring. Facing complex and interrelated monitoring methods, IoT systems need to access a variety of sensor devices. It is necessary to comprehensively display a large number of multi-source heterogeneous sensing data. The existing work can access multi-source heterogeneous sensor devices and display the sensing data of different devices on different visual interfaces. However, the information displayed by the system lacks relevance, and it is difficult to clarify the relationship between different sensor data, and it is impossible to display comprehensive information after merging multi-sensor data. Moreover, there is few work that meet the needs of query and playback of historical data. This paper designs and implements a real-time and historical multi-view IoT trend system to deal with the mentioned problems. Using the target information graph, it displays the relationship between different sensor data, and using the method combined real time and history, it proposes a buffered batch data loading algorithm to form a dual-display mode system. An IoT trend simulation platform based on B/S-MVC-MVVM architecture was built. Based on this platform, multi-source heterogeneous sensor data is accessed. The experimental results show that the system can display the relevance of the information and realize the historical data playback effect.","",""
0,"Gyurácz Mihály","Egyetemi polgárokat támogató alkalmazás fejlesztése",2019,"","","","",244,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,1,5,"A szakdolgozatom celja bemutatni az elkeszitett alkalmazasomat, mely főleg az egyetemre ujonnan erkező hallgatok tamogatasara jott letre. Segiti a hallgatoknak megtalalni a termeket, ahol az orajuk lesz egy Google terkep, es az epulet tervrajzanak segitsegevel. Hasonloan megkereshetik egyes oktatok irodajat is. Tovabba orarendjuket is ezen alkalmazason keresztul vezethetik.  Munkam soran letrehoztam egy webalkalmazast, mely egy mobil alkalmazasbol es backend reszből all, melyek REST (Representational State Transfer) API-val kommunikalnak. Elsőkent megismerkedtem a Spring Boot-tal, az Android platformmal, valamint a REST API-val es a JSON Web Token alkalmazasaval. Megterveztem a program kinezetet, es hogy melyik hasznalati eset milyen funkciokat lasson el. Ehhez nagy segitsegemre volt a Balsamiq Mockups 3 nevű program.  Ezutan johetett az adatbazis tervezese, ahol szem előtt tartottam, hogy milyen felhasznalok lesznek, valamint jogosultsagok Illetve milyen egyeb informacio tarolasara lesz szuksegem a felhasznalokkal kapcsolatban. Mint peldaul a targyak, amiket felvettek, a targyakhoz termek is kapcsolodnak. Tehat egy targyak es egy termek tabla is kell.  A tervezesek utan nekiallhattam az alkalmazas megvalositasanak. Előbb a backend reszet keszitettem el Spring Boot-tal, amely a legnepszerűbb nagyvallalati celra keszitett Java keretrendszer. Előszor a regisztracio es bejelentkezes reszet implementaltam Spring Security felhasznalasaval. Ezt kovetően jott az adatbazissal valo kapcsolat kiepitese, melyhez ORM-et (Object-Relational Mapping) hasznaltam, amely a JPA (Java Persistence API) volt a magasszintű kezelhetőseg erdekeben, ez a Java EE (Enterprise Edition) ORM megoldasa. Majd a tovabbi funkciok hozzaadasaval folytattam, ami mar a tenyleges uzleti logika. Ezek utan pedig az email kuldes es a HTTPS-el tortenő kommunikacio implementalasa tortnet meg.  Termeszetesen minden egyes elkeszult reszfunkciot tesztelni is kellett, majd az egesz backend elkeszultevel ujra el kellett vegezni a tesztelest, amihez meghatarozo szerepet toltott be a Postman. Ezen szoftver segitsegevel frontend nelkul is tudtam HTTP kereseket kuldeni a szerverre.  A szerver utan kovetkezett a kliens oldal letrehozasa. Ezt Android platformra fejlesztettem. A mobil alkalmazas es a backend osszekapcsolasahoz a Retrofit 2 konyvtarat valasztottam, ugyanis egyszerűen kezelhetőve teszi a HTTP keresek kuldeset es fogadasat. Tovabba a szabvanyos konyvtarszerkezet megalkotasahoz az MVVM (Model–view–viewmodel) architekturat kovettem, melyet a Google is tamogat. A fejlesztest az egyes hasznalati esetek implementalasara bontottam. Előszor itt is a bejelentkezest es a regisztraciot keszitettem el, majd a tobbi funkciot.  A kliens oldal befejezeset kovetően az egesz alkalmazas hasznalat kozbeni tesztelesevel zarult a feladat. Ahol ellenőriztem, hogy helyes es helytelen adatok kuldesevel es ezekre jovő valasz kezelesevel is megfelelően műkodik-e a program. Illetve a kapcsolatot nem igenylő elemek is jol műkodnek-e, peldaul: kereses.    Vegul sikerult elernem a kitűzott celt, es egy olyan alkalmazast hoztam letre, amely segiti a kezdő hallgatokat az egyetemen valo eligazodasban, es konnyebben megtalaljak a termeket, ahol az oraik lesznek.","",""
0,"C. Nau","Analyse und Konzeption eines effizienten, IT–gestützten Brunnenmanagements",2017,"","","","",248,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,1,7,"Der storungsfreie Betrieb von Brunnen ist das Hauptanliegen eines jeden Brunnenbetreibers, da das geforderte Grundwasser, das fur das Uberleben des Menschen wichtigste Lebensmittel darstellt. Dabei ist nicht nur die Vermeidung von Ausfallen dieser zentralen Anlagenteile der Wasserversorgungsanlagen, sondern auch deren moglichst kosteneffizienter Betrieb ein Anliegen. Die hiesige Arbeit beschaftigt sich mit der Erstellung eines Konzeptes fur ein IT-gestutzten Brunnenmanagementsystem. Dieses System soll es ermoglichen, allen beim Bau und Betrieb eines Brunnens beteiligten Akteuren, samtliche relevanten Daten zur Verfugung stellen zu konnen. Auserdem sollen die beim Betrieb anfallenden Messdaten, mit geeigneten Methoden und in sinnvollem Umfang, erfasst und archiviert werden. Hierfur wurde zunachst analysiert, welche Daten und Dokumente, sowohl beim Bau, als auch nach der Inbetriebnahme eines Brunnens anfallen und in welchen Formaten diese vorliegen. Fur die Analyse wurden Gesprache, sowohl mit Fachleuten die im Brunnenbau und in der Brunnenwartung und –sanierung tatig sind, als auch mit Brunnenbetreibern gefuhrt, um in Erfahrung zu bringen, wie alltagliche Arbeitsablaufe gestaltet sind und welche Dokumente und Daten dabei beteiligt sind. Im Anschluss wurde ein Konzept fur die Erfassung der Stammdaten eines Brunnens, sowie fur die Betriebsdatenverarbeitung erstellt. Zur Umsetzung des Konzeptes in Form eines Prototypens eines Brunnenmanagementsystems wurde die Programmiersprache C# eingesetzt. Weiterhin kamen die Technologien Windows Presentation Foundation (WPF), Entity Framework, PRISM sowie das Entwurfsmuster Model View ViewModel (MVVM) zum Einsatz. Als Datengrundlage dienen Brunnnenbetriebsdaten und –unterlagen deutscher Wasserversorger, welche fur die Entwicklung des Prototypens zur Verfugung gestellt worden sind. Mit dem erstellten Brunnenmanagementsystem konnen die Stammdaten von Brunnen in Form einer digitalen Brunnenakte verwaltet werden. Diese digitale Brunnenakte beinhaltet ein Dokumentenmanagement fur eine geeignete Datenhaltung der digitalen Unterlagen. Neben diesen Dokumenten konnen Stammdaten wertemasig auf Eingabemasken detailliert erfasst werden. Weiterhin ist die Datenubernahme von Betriebsdaten aus Prozessleitsystemen und von Datenloggern, der in den Brunnen verbauten Sensoren, mit Hilfe eines Importmodules moglich. Fur diesen Import konnen auserdem Filter zur Reduzierung der Datenmengen konfiguriert werden, welche die Betriebsdaten bei der Ubernahme automatisch ausdunnen, ohne dabei wertvolle Informationen zu verlieren. Das System zeigt auserdem die Potentiale der IT-gestutzten Auswertung von Betriebsdaten. Zur Veranschaulichung wurde hierfur die Berechnung von spezifischen Brunnenergiebigkeiten, aus virtuellen Pumpversuchen – generiert durch die Betriebsdaten – implementiert. Die Ergebnisse konnen in Form eines Diagramms dargestellt werden.","",""
0,"R. P. Manusmare, T. Sariki","XTREAMS TOOLKIT UI DEVELOPMENT ON MICROSOFT WPF TECHNOLOGY",2017,"","","","",249,"2024-01-20 11:09:02","","10.22159/AJPCR.2017.V10S1.20508","","",,,,,0,0.00,0,2,7,"This project is a software application that runs with the station controller. When an error appears at the station controller it triggers a response flow checklist (RFC). An RFC is a troubleshooting procedure that helps you fix problems in manufacturing. A RFC is a series of instructions you define to help a manufacturing technician troubleshoot an equipment-related problem while processing. Trigger is a combination of micro-conditions. When a trigger occurs XTREAMS system automatically, it retrieves the RFC associated with that trigger. Authoring is the process of creating RFCs using the XTREAMS authoring tool. One can use the XTREAMS authoring tool to create RFC flow diagrams that the XTREAMS execution tool will display as step-by-step instructions for the RFC user. During running of a tool if the equipment is not ok, there could be multiple reasons or causes (C1, C2). These causes could be isolated by running a pre-defined checklist, that is, RFC. After the RFC and the triggers than are associated are approved using the XTREAMS Authoring Application the contents are send over to the various Intel Sites which are XTREAMS enabled. The toolkit that is provided with XTREAMS product provides one a unique capability to translate the received RFC contents to geo-specific languages so that the RFCs are relevant for the users of that particular geo. The aim here is the XTREAMS toolkit UI development on Microsoft Windows Presentation Foundation Technology so as to make it even more efficient and reliable, also which will set it free for unit tests to be performed appropriately. The MVVM framework has been followed for the purpose of development.","",""
0,"Andrew J. Bradley","Technical Report: Imperium",2016,"","","","",251,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,1,8,"Imperium is a reliable diabetes management tool that simplifies diabetes care by allowing people to record and monitor their blood sugar level quickly and easily, and facilitating communication between individuals and healthcare providers. In addition to assisting with logging blood sugar readings the mobile application, offers more advanced functionality if the user wishes to use it. This includes the ability to view historical results in an array of different graphs, which allows the user to quickly identify trends, such that patterns of problematic readings can be addressed. Equally, stable readings will help to reinforce the benefits of a healthy lifestyle, which should in turn encourage the user to continue with that approach.    To facilitate communication between the user and their doctor/healthcare professional (HCP) it allows results to be shared both via email with a csv attachment directly from the App, and also by means of the external sync option. The latter allows the user to sync all recorded results from the devices local database with an external website. The doctor can then log in to this website and see real time data and advise the patient on any changes needed.    An appointments section helps the user keep track of upcoming appointments and a notification of an upcoming appointment servers as a reminder to either send or upload your latest results.    For development Visual Studio is being used and languages used are C# and XAML. SQLite is being used for the database which is stored on the devices and Microsoft Azure will host the website. The software architecture being followed is the MVVM (Model – View- ViewModel) approach allowing the GUI to be easily resized while sharing the rest of the code across different devices.","",""
