Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"МА Данилов, ЛВ Абрамова","ИСПОЛЬЗОВАНИЕ ПАТТЕРНА MVVM ПРИ РАЗРАБОТКЕ ИНФОРМАЦИОННЫХ СИСТЕМ ПО УПРАВЛЕНИЮ БАЗОЙ ДАННЫХ",2018,"… моделирование, прототипирование и …","elibrary.ru","https://elibrary.ru/item.asp?id=36989506","",252,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,2,5,"При разработке сложных информационных систем используется архитектурный паттерн, который позволит структурировать разработку и упростить дальнейшую поддержку …","","https://scholar.google.com/scholar?q=related:J0uoMkEQkWEJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"ВС Холодков, АМ Бейбалаев","… IDEF0/IDEF3 В ДИАГРАММЫ ДЕЯТЕЛЬНОСТИ ЯЗЫКА UML: АРХИТЕКТУРА ПРОЕКТА В СООТВЕТСТВИИ С ПАТТЕРНОМ ПРОЕКТИРОВАНИЯ MVVM",2019,"Вестник молодёжной науки России","elibrary.ru","https://elibrary.ru/item.asp?id=42878794","",253,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,2,4,"… MVVM. Рис. 2 - Общая структура проекта в соответствии с паттерном MVVM Общая структура паттерна MVVM … элементом архитектурного паттерна MVVM, является …","","https://scholar.google.com/scholar?q=related:idAPbyTZz8EJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"ЗВ Батюк, ОВ Тарасов","Використання шаблонів проектування MVVM при розробці застосувань на платформі Microsoft",2015,"Системи …","… університет Повітряних Сил імені …","","",254,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,2,8,"","","https://scholar.google.com/scholar?q=related:cH7D9gNuWgAJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"T Pettersson, T Bulai","Passive MVC och MVVM designmönster i Android: En jämförelse av kodkomplexitet mellan Passive MVC och MVVM",2016,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:910528","",255,"2023-02-26 07:52:24","HTML","","","",,,,,0,0.00,0,2,7,"… MVVM design pattern in Android : A comparison of code complexity between Passive MVC and MVVM … (PMVC) och Model View View-Model (MVVM), för att se vilket designmönster som …","https://www.diva-portal.org/smash/record.jsf?pid=diva2:910528","https://scholar.google.com/scholar?q=related:94uj_y7tN4EJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
8,"M Egger","MVVM Survival Guide for Enterprise Architectures in Silverlight and WPF [Електронний ресурс].—2012",,"… ://www. packtpub. com/application-development/mvvm …","","","https://scholar.google.com/scholar?cites=16125762883872366021&as_sdt=2005&sciodt=2007&hl=en",256,"2023-02-26 07:52:24","CITATION","","","",,,,,8,0.00,8,1,,"","","https://scholar.google.com/scholar?q=related:xR1kqec3yt8J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"林静轩","基于 MVVM 架构的 EDS 需求变更管理系统的设计与实现",2012,"","cdmd.cnki.com.cn","https://cdmd.cnki.com.cn/Article/CDMD-10145-1015557393.htm","",257,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,11,"… 本系统采用.NET 技术进行开发, 采用MVVM 三层架构的开发模式, 并采用B/S 作为开发框架, 提出了基于MVVM 架构的需求变更管理系统的设计模式. 在此设计模式的基础上, 主要实现了变更…","","https://scholar.google.com/scholar?q=related:m3H1hAm6jsgJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"D Butković","RAZVOJ WEB APLIKACIJA MVVM PRISTUPOM",2017,"","repository.inf.uniri.hr","https://repository.inf.uniri.hr/islandora/object/infri:92","",258,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,6,"Ovaj rad je nastao iz želje da se više potiče razvoj web aplikacija na strani klijenta i da protok podataka bude što brži među korisnicima u što realnijem vremenu. Većina današnjih web …","","https://scholar.google.com/scholar?q=related:YtfHIwDzDssJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"赵慧峰","基于 MVVM 的 Android App 快速开发框架的设计与实现",2017,"","cdmd.cnki.com.cn","https://cdmd.cnki.com.cn/Article/CDMD-10108-1017303213.htm","",259,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,6,"… 本文采用基于MVVM 的架构方式, 实现了Android App 开发框架的搭建, 使得App 在公司业务在 … 在框架中实现重要功能;(3) 以Google 推荐的MVVM 架构设计整合功能点, 将所有准备加入框架的…","","https://scholar.google.com/scholar?q=related:yQWIF62pcj8J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"조준형, 박현주","oneM2M 표준을 준수한 애플리케이션에서 MVP 및 MVVM 아키텍처 적합성 판단과 이를 적용한 IoT 애플리케이션 제안",2021,"한국정보과학회 학술발표논문집","dbpia.co.kr","https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE11035633","",260,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,2,2,"사물인터넷(IoT) 및 사물 지능 통신(M2M) 지능형 융합 서비스가 확산됨에 따라 사물인터넷 애플리케이션에 대한 관심이 증가하였다. 사실표준화기구의 ITU-T, 3GPP, IEEE 표준 단체는 …","","https://scholar.google.com/scholar?q=related:oSVpkeSnLuEJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"M Lindström","Windows Phone 8-sovelluksen toteuttaminen MVVM-arkkitehtuurilla",2015,"","theseus.fi","https://www.theseus.fi/bitstream/handle/10024/88430/Opinnaytetyo_lindstrom.pdf?sequence=1","",261,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,1,8,"… MVVM pattern and to describe the technologies and tools used in the planning and development phases of the application. This thesis examines the suitability and benefits of the MVVM …","https://www.theseus.fi/bitstream/handle/10024/88430/Opinnaytetyo_lindstrom.pdf?sequence=1","https://scholar.google.com/scholar?q=related:FEnuAU2DrGMJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"T Korkalainen","MVVM-arkkitehtuurimallia noudattava WPF-sovellus asiakirjojen tulostamiseen",2020,"","theseus.fi","https://www.theseus.fi/bitstream/handle/10024/336809/Korkalainen_Tomi.pdf?sequence=2","",262,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,1,3,"Monella organisaatiolla, erityisesti julkishallinnossa on tarve hallita asioi-ta ja asiakirjoja. Tähän tarpeeseen on luotu sähköisiä asianhallintajärjes-telmiä, jotka tehostavat asioiden ja …","https://www.theseus.fi/bitstream/handle/10024/336809/Korkalainen_Tomi.pdf?sequence=2","https://scholar.google.com/scholar?q=related:Rp65NosgT38J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"T Lammi","MVVM-malli ja JavaScript. Case: Yhteystietojen hallinta",2014,"","theseus.fi","https://www.theseus.fi/bitstream/handle/10024/69910/LammiTomi.pdf?sequence=1","",263,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,1,9,"… server management and introducing MVVM design pattern for the … I'll also introduce MVVM pattern and explain how it can be … logic using Knockout's MVVM pattern for the user interface. …","https://www.theseus.fi/bitstream/handle/10024/69910/LammiTomi.pdf?sequence=1","https://scholar.google.com/scholar?q=related:HNapLGY03vsJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"欧阳李青, 张之江","基于 MVVM 模式的嵌入式系统通用数据可视化工具设计与实现",2020,"工业控制计算机","cqvip.com","http://www.cqvip.com/qk/92874x/202003/7101467198.html","",264,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,2,3,": 为满足多个不同嵌入式系统采集数据实时监测的需要, 基于MVVM (Model-View-ViewModel) 模式设计并实现了一种嵌入式系统通用数据可视化工具. 基于结构化文件的数据交互模型, 使…","","https://scholar.google.com/scholar?q=related:OE50TbSDlkwJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"吴键成, 周旭宇, 陈怡芯","类 MVVM 架构应用于在线教学平台的设计与实现",2020,"电脑知识与技术","cnki.com.cn","https://www.cnki.com.cn/Article/CJFDTotal-DNZS202005034.htm","",265,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,3,3,"该文描述了利用高度遵循MVVM 架构的前端框架Vue Js 并以前后端分离的方式开发一个网络基础 课程在线教学平台. 在这个平台中学生用户可以通过图文/视频的方式学习课程, 完成作业练习, …","","https://scholar.google.com/scholar?q=related:ZCktM4rsSrcJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"余佳恕","基于 ASP .NET MVC 与 MVVM 技术的小型网站框架开发及应用",2020,"科学技术创新","cnki.com.cn","https://www.cnki.com.cn/Article/CJFDTotal-HLKX202020058.htm","",266,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,3,"随着互联网技术的发展, 网站的发展趋势也在不断升级. 市场上对网站的需求变化日新月异, 网站 项目开发也越趋复杂化, 多样化. 对于网站开发人员来说, 面对各式各样的功能需求, 需要花费更…","","https://scholar.google.com/scholar?q=related:2xjMavY7cqMJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"游俊慧","MVC, MVP, MVVM 三种架构模式的对比",2020,"办公自动化","cnki.com.cn","https://www.cnki.com.cn/Article/CJFDTotal-BGDH202022006.htm","",267,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,3,"移动互联网的发展对Web 项目的可扩展性, 可复用性, 维护成本等提出了更高的要求, 如何选择 合适的软件架构模式, 成为众多项目团队在创建项目之初面临的重要问题. 本文选取了目前最流行…","","https://scholar.google.com/scholar?q=related:W0sNhv8fBtEJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"J Tuominen","Silverlight-sovelluksen kehittäminen Agile-menetelmän ja MVVM-suunnittelumallin avulla",2013,"","theseus.fi","https://www.theseus.fi/bitstream/handle/10024/60104/Tuominen_Jesse.pdf?sequence=1","",268,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,1,10,"… MVVM-arkkitehtuuri on Microsoftin kehittämä suunnittelumalli, joka koostuu sanoista malli, näkymä ja näkymämalli (Model, View, ViewModel). MVVM-… -sovelluksen kehittäminen MVVM-…","https://www.theseus.fi/bitstream/handle/10024/60104/Tuominen_Jesse.pdf?sequence=1","https://scholar.google.com/scholar?q=related:6xs7YacfpLcJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"RF Rodríguez Cabrera","Sistema web bajo el patrón de diseño de software MVVM en los procesos de gestión administrativa de la radio interoceánica",2019,"","dspace.uniandes.edu.ec","https://dspace.uniandes.edu.ec/handle/123456789/9917","",269,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,4,"La gestión administrativa de una empresa representa uno de los procesos más importantes dentro de las labores de gestión de toda organización, por tal motivo el presente trabajo …","https://dspace.uniandes.edu.ec/bitstream/123456789/9917/1/PIUPSIS0008-2019.pdf","https://scholar.google.com/scholar?q=related:g92UyZyuWGwJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"李海铭","基于 MVVM 模式的嵌入式 GUI 可视化设计器的设计与实现",2015,"","cdmd.cnki.com.cn","https://cdmd.cnki.com.cn/article/cdmd-10534-1015812624.htm","",270,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,8,"随着嵌入式设备性能的发展, 带有图形用户界面(GUI) 功能的嵌入式设备越来越多, 用户对图形 界面美观, 操作的难易程度要求不断增加, 一套良好的, 贴合用户需求的图形用户界面对整个产品的…","","https://scholar.google.com/scholar?q=related:NidAKELKAIAJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"J Torrent, S Selimi, M Genoud","Optimisation de code et implémentation d'une architecture MVVM pour logiciel de pilotage oculaire de fauteuil roulant électrique",,"researchgate.net","","https://www.researchgate.net/profile/Julien-Torrent-2/publication/332299416_Optimisation_de_code_et_implementation_d'une_architecture_MVVM_pour_logiciel_de_pilotage_oculaire_de_fauteuil_roulant_electrique/links/5e5fb41d92851cefa1dc891a/Optimisation-de-code-et-implementation-dune-architecture-MVVM-pour-logiciel-de-pilotage-oculaire-de-fauteuil-roulant-electrique.pdf","",271,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,3,,"Les différentes normes et directives en vigueur pour la certification CE Médicale d’un dispositif liant informatique et électronique imposent une certaine rigueur de traçabilité et de …","https://www.researchgate.net/profile/Julien-Torrent-2/publication/332299416_Optimisation_de_code_et_implementation_d'une_architecture_MVVM_pour_logiciel_de_pilotage_oculaire_de_fauteuil_roulant_electrique/links/5e5fb41d92851cefa1dc891a/Optimisation-de-code-et-implementation-dune-architecture-MVVM-pour-logiciel-de-pilotage-oculaire-de-fauteuil-roulant-electrique.pdf","https://scholar.google.com/scholar?q=related:2LUHNA1i4fYJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"陈灵","基于 MVVM 的家庭农场移动端设计与开发",2019,"","cdmd.cnki.com.cn","https://cdmd.cnki.com.cn/Article/CDMD-10360-1019240810.htm","",272,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,4,"当前家庭农场中传统的信息查看及其管理方式仍是原始的纸质记录形式, 需要消耗较高的人力 成本, 导致了耗时耗力且操作繁琐的现状. 虽然传统的家庭农场管理软件能够改善一部分现状, 但…","","https://scholar.google.com/scholar?q=related:dhBx6kuewG8J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"J Heikkilä","MVVM-mallin toteutus KnockoutJS-kirjastoa käyttäen",2015,"","theseus.fi","https://www.theseus.fi/bitstream/handle/10024/95129/Heikkila_Jukka.pdf?sequence=1","",273,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,1,8,"… by using Model-ViewViewModel (MVVM)-pattern. The purpose … using MVVM-pattern and what are the benefits of using MVVM … elements that work using MVVM-pattern and KnockoutJS …","https://www.theseus.fi/bitstream/handle/10024/95129/Heikkila_Jukka.pdf?sequence=1","https://scholar.google.com/scholar?q=related:qmb6wb4Ec2QJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"朱立","浅谈 MVVM 数据绑定的耦合性",2016,"中国科技纵横","","","",274,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,1,7,"","","https://scholar.google.com/scholar?q=related:iJFN7UGx-3QJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"АА Кутовенко","Паттерн MVVM в разработке прикладных мобильных приложений для платформы Android",2018,"","rep.bntu.by","https://rep.bntu.by/handle/data/49977","",275,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,5,"Опора на рекомендуемую архитектуру MVVM при обучении разработке мобильных приложений на платформе Android, создании соответствующих учебно-методических …","","https://scholar.google.com/scholar?q=related:7eAZ7ndGhisJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"何昌日, 李海铭, 罗朝辉, 吴笑峰","基于 MVVM 模式的嵌入式组态图形界面开发软件的设计",2014,"中国科技博览","","","",276,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,4,9,"","","https://scholar.google.com/scholar?q=related:qOyVNIaV7foJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"梁云虎","基于 MVVM 模式和 WCF RIA Services 构建 N 层 Silverlight",2010,"郑铁科技","cqvip.com","http://www.cqvip.com/qk/91567x/201004/90847574504849484852484956.html","",277,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,13,": 本文就使用MVVM (Model-View-ViewModel) 设计模式和微软的WCF RIA Services 端对端中间 层解决方案对N 层应用开发的方法进行了探讨. 通过一个具体实例, 阐述了DomainService 和…","","https://scholar.google.com/scholar?q=related:qZhWVaHB6DoJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"李鹏, 董建梁, 吕琦","基于 MVVM 架构的矿井水文监测系统软件设计与实现",2016,"中国科技信息","cqvip.com","http://www.cqvip.com/qk/97377x/201617/669963380.html","",278,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,3,7,"针对矿井水害预测问题,本文研究开发基于MVVM设计模式的矿井水文自动监测系统.在煤矿水文 数据自动采集和水害预警方面起到积极的作用.本系统现已投入使用,在陕西省神木多个煤矿的…","","https://scholar.google.com/scholar?q=related:sBo49XYMDYIJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"薛玉倩","基于 MVVM 管理信息系统的研究与应用",2019,"内蒙古科技与经济","cqvip.com","http://www.cqvip.com/qk/91119x/201920/7100320733.html","",279,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,4,"基于MVVM管理信息系统的研究与应用-[维普官方网站]-www.cqvip.com-维普网 … 基于MVVM管理 信息系统的研究与应用 … 摘要:阐述了基于MVVM模式,应用Vue.js技术能提升开发效率,节约 …","","https://scholar.google.com/scholar?q=related:jp7dPJhTIBAJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"ДВ Никифоров, ОП Черних","Тестування Android додатків, написаних з використанням патернів MVC, MVP та MVVM",2017,"","repository.kpi.kharkov.ua","http://repository.kpi.kharkov.ua/bitstream/KhPI-Press/45557/1/Nykyforov_Testuvannia_2017.pdf","",280,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,2,6,"Для динамічного розвитку Android необхідно ефективне тестування мобільних додатків, враховуючи нові версії операційної системи. Автоматизоване функціональне …","","https://scholar.google.com/scholar?q=related:s23iYYVZtXUJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"李真, 褚龙现, 夏栋梁, 鲁亚峥","基于 MVVM 的一体化教学资源管理平台研究",2017,"电脑知识与技术","cnki.com.cn","https://www.cnki.com.cn/Article/CJFDTotal-DNZS201724031.htm","",281,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,4,6,"针对学院一体化教学改革过程中出现的教学资源共享和管理问题, 该文采用AngularJS 和Spring MVC 技术, 运用MVVM 设计模式设计并实现了一体化教学资源管理平台. 平台包含班级课程…","","https://scholar.google.com/scholar?q=related:fp4jkyq2w2QJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"彭显雯","基于 MVVM 模式的响应式轻量级前端组件设计与实现",2017,"","cdmd.cnki.com.cn","https://cdmd.cnki.com.cn/Article/CDMD-10487-1018802852.htm","",282,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,6,"随着移动互联网时代的到来, PC 互联网向移动端迁移的步伐在进一步加快. 在迁移过程中, 为了 适应各种分辨率的屏幕需要进行针对性开发, 开发和维护成本很高, 响应式布局设计因为能够适应…","","https://scholar.google.com/scholar?q=related:Of9GuIQuoNkJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"王康","基于 MVVM 模式的医疗自助系统的设计与实现",2015,"","cdmd.cnki.com.cn","https://cdmd.cnki.com.cn/Article/CDMD-10487-1015908718.htm","",283,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,8,"在日益增多的病患就诊需求前, 传统的挂号缴费窗口并未增多, 已经趋于饱和的窗口化就诊方式 面临改革, 需要提出更为高效的整合医院医师资源, 医疗设备资源, 医院床位空间的解决方案. 医疗…","","https://scholar.google.com/scholar?q=related:D68d4yB668wJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"НА Жиляк, НП Цыганенко","Применения шаблона MVVM при изучении курса «Программирование интернет изданий»",2014,"","libeldoc.bsuir.by","https://libeldoc.bsuir.by/handle/123456789/12572","",284,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,2,9,"Исследование различных архитектурных шаблонов и применение результатов в учебном процессе позволяет обучать студентов более эффективным методикам разработки …","","https://scholar.google.com/scholar?q=related:QqdPddGYVvIJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"MF Girón Bonilla, VJ Arguello Pazmiño","Análisis de rendimiento de frameworks para interfaces entre PRISM y MVVM LIGHT a la empresa Cybertronic",2014,"","dspace.espoch.edu.ec","http://dspace.espoch.edu.ec/handle/123456789/3539","",285,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,2,9,"Se analizó el rendimiento entre los frameworks Prism y Mvvm Light en la empresa Cybertronic (Quito); con los resultados se desarrolló el sistema VAMEG SOFT. Los métodos que se …","http://dspace.espoch.edu.ec/bitstream/123456789/3539/1/18T00553.pdf","https://scholar.google.com/scholar?q=related:PaRimqUsfEEJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"ADWI SENTOSA","SELF-LEARNING PERSONAL FINANCIAL ASSISTANT ANDROID APPLICATION USING MVVM ARCHITECTURAL PATTERN",2019,"","repository.mercubuana.ac.id","https://repository.mercubuana.ac.id/68625/","",286,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,4,"Personal Financial Management is an essential thing for everyone. Some of the financial purposes are goal setting, money cash flow management, preparing for children education or …","","https://scholar.google.com/scholar?q=related:kGrN0AcpFEcJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"МА Беляев, АВ Беляев","Î ïðîåêòèðîâàíèè ðàñøèðÿåìûõ è îòêàçîóñòîé÷ èâûõ ñèñòåì, ðåàëèçóþùèõ ïàòòåðí MVVM â ðàìêàõ èíôðàñòðóêòóðû Microsoft .NET",2013,"ТЕОРЕТИЧЕСКИЙ И ПРИКЛАДНОЙ НАУЧНО …","novtex.ru","http://www.novtex.ru/prin/old_site/prin/2013_ru/pi913_web.pdf#page=17","",287,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,2,10,"Анализируется принципиальная возможность применения идей автоматного программирования и базовых концепций паттерна MVVM для проектирования …","http://www.novtex.ru/prin/old_site/prin/2013_ru/pi913_web.pdf#page=17","https://scholar.google.com/scholar?q=related:XggNP_FMMZ8J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"M Hämäläinen","MVVM-mallin mukaisen WPF-sovelluksen yksikkötestaus",2017,"","theseus.fi","https://www.theseus.fi/bitstream/handle/10024/127537/ONT_MiikaHamalainen.pdf?sequence=1","",288,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,1,6,"Ketterän ohjelmistokehityksen yleistyttyä ohjelmistotestausta pidetään nykyisin koko ajan yhä tärkeämpänä osana ohjelmistotuotantoa, kehitysympäristöstä riippumatta. …","https://www.theseus.fi/bitstream/handle/10024/127537/ONT_MiikaHamalainen.pdf?sequence=1","https://scholar.google.com/scholar?q=related:zQWutP9LJxgJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"王焕君","基于扩展 MvvM 框架的社交化 O2O 模型应用研究",2015,"","cdmd.cnki.com.cn","https://cdmd.cnki.com.cn/Article/CDMD-10561-1015989434.htm","",289,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,8,"21 世纪以来, 中国的电子商务产业蓬勃发展, 已经成为中国经济的重要组成部分. 之后, 随着Groupon 经营方式流入中国, 团购又悄然流行了起来. 并且从团购的流行开始020 (线上, 线下) 模式也…","","https://scholar.google.com/scholar?q=related:BIlOAhmjr18J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"苏艳","MVVM 框架在 Web 前端的应用研究",2017,"数码世界","cqvip.com","http://www.cqvip.com/qk/89077x/201711/673659629.html","",290,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,6,"MVVM框架在Web前端的应用研究-[维普网]-仓储式在线作品出版平台-www.cqvip.com … MVVM框架在Web前端的应用研究 … 在本文中,将就MVVM框架在Web前端的应用进行一定的研究. …","","https://scholar.google.com/scholar?q=related:2iWVd_v1LVYJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"卞永明, 黄亮, 陈玮湛, 方晓骏","基于 CAN 总线与 MVVM 模式的闸门监控系统设计",2013,"中国工程机械学报","cqvip.com","http://www.cqvip.com/qk/88694x/201306/48375050.html","",291,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,4,10,"使用MVVM(Model-View-View Model)模式进行组态软件的开发是对传统组态软件设计从架构上 的一次革新.将界面显示设计与数据来源驱动分离开,利用数据绑定以及多线程异步调用技术降低…","","https://scholar.google.com/scholar?q=related:QS_AU_k9g7kJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"ИВ Лукашеня, АВ Сивоконь","ПРЕИМУЩЕСТВА ИСПОЛЬЗОВАНИЯ КОМАНД В ШАБЛОНЕ MVVM",2018,"Новые информационные технологии в …","elibrary.ru","https://elibrary.ru/item.asp?id=36758657","",292,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,2,5,"Model-View-ViewModel (MVVM)-шаблон проектирования архитектуры приложения. Используется для разделения модели и её представления, что необходимо для их …","","https://scholar.google.com/scholar?q=related:38uc7ElydH8J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"SG Nemicio","ABSENSI PRAKTIKUM JURUSAN TEKNIK INFORMATIKA UPN “VETERAN” JATIM MENGGUNAKAN FINGERPRINT DENGAN KONSEP ARSITEKTUR MVVM",2014,"","eprints.upnjatim.ac.id","http://eprints.upnjatim.ac.id/6778","",293,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,9,"Pada zaman ini teknologi absensi biometric sangat penting untuk instansi pendidikan dan di dalam suatu perusahan. Salah satu teknologi absensi biometric sangat populer adalah …","http://eprints.upnjatim.ac.id/6778/1/FILE_1.pdf","https://scholar.google.com/scholar?q=related:N3AidFVU7EYJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"K Talar","Wykorzystanie zaawansowanych funkcji platformy WPF oraz wzorca projektowego MVVM w procesie tworzenia aplikacji biznesowej",2014,"","dspace.wsb-nlu.edu.pl","http://dspace.wsb-nlu.edu.pl/handle/11199/7598","",294,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,9,"Celem pracy inżynierskiej jest przedstawienie zaawansowanych funkcji platformy Windows Presentation Fundation w połączeniu z implementacją wzorca projektowego Model View …","http://dspace.wsb-nlu.edu.pl/xmlui/bitstream/handle/11199/7598/11306.pdf?sequence=4","https://scholar.google.com/scholar?q=related:twB6DJgNIvEJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"L Luque, É Veriscimo, G Pereira","Entendendo e Estendendo o Framework MVVM Android Binding",,"researchgate.net","","https://www.researchgate.net/profile/Leandro-Luque/publication/236076984_Entendendo_e_Estendendo_o_Framework_MVVM_Android_Binding/links/0f3175330663a9cad7000000/Entendendo-e-Estendendo-o-Framework-MVVM-Android-Binding.pdf","",295,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,3,,"O uso de frameworks que implementam padrões arquiteturais e de projeto consagrados contribui de forma significativa para o aumento da produtividade e o desenvolvimento de …","https://www.researchgate.net/profile/Leandro-Luque/publication/236076984_Entendendo_e_Estendendo_o_Framework_MVVM_Android_Binding/links/0f3175330663a9cad7000000/Entendendo-e-Estendendo-o-Framework-MVVM-Android-Binding.pdf","https://scholar.google.com/scholar?q=related:2VO6f8sEQRIJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
