Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"R. P. Manusmare, T. Sariki","XTREAMS TOOLKIT UI DEVELOPMENT ON MICROSOFT WPF TECHNOLOGY",2017,"","","","",224,"2023-02-26 08:28:03","","10.22159/AJPCR.2017.V10S1.20508","","",,,,,0,0.00,0,2,6,"This project is a software application that runs with the station controller. When an error appears at the station controller it triggers a response flow checklist (RFC). An RFC is a troubleshooting procedure that helps you fix problems in manufacturing. A RFC is a series of instructions you define to help a manufacturing technician troubleshoot an equipment-related problem while processing. Trigger is a combination of micro-conditions. When a trigger occurs XTREAMS system automatically, it retrieves the RFC associated with that trigger. Authoring is the process of creating RFCs using the XTREAMS authoring tool. One can use the XTREAMS authoring tool to create RFC flow diagrams that the XTREAMS execution tool will display as step-by-step instructions for the RFC user. During running of a tool if the equipment is not ok, there could be multiple reasons or causes (C1, C2). These causes could be isolated by running a pre-defined checklist, that is, RFC. After the RFC and the triggers than are associated are approved using the XTREAMS Authoring Application the contents are send over to the various Intel Sites which are XTREAMS enabled. The toolkit that is provided with XTREAMS product provides one a unique capability to translate the received RFC contents to geo-specific languages so that the RFCs are relevant for the users of that particular geo. The aim here is the XTREAMS toolkit UI development on Microsoft Windows Presentation Foundation Technology so as to make it even more efficient and reliable, also which will set it free for unit tests to be performed appropriately. The MVVM framework has been followed for the purpose of development.","",""
0,"Tobias Löser","Konzept für ein integriertes Management von Geoinformationen unterschiedlicher Fachdo-mänen für kombinierte, räumliche und zeitliche Analysen und Simulationen am Beispiel Gebäudekategorisierung und Wasserbewirtschaftung",2016,"","","","",226,"2023-02-26 08:28:03","","","","",,,,,0,0.00,0,1,7,"Geoinformationen werden in vielen Fachdomanen als Grundlage fur umfangreiche Analysen und Auswertungen genutzt. Dabei spielen sowohl raumliche Zusammenhange als auch zeitliche Entwicklungen eine Rolle. Die vorliegende Arbeit beschaftigt sich mit der Erstellung eines Konzepts fur ein integriertes Management von Geoinformationen. Dieses Management soll es ermoglichen, unterschiedliche fachdomanenspezifische Analysen und Simulationen effizient zu kombinieren und bedarfsgerecht zu visualisieren. Dabei wird zunachst analysiert, welche Austauschformate von den unterschiedlichen Fachdomanen genutzt werden und wie sich deren Aufbau unterscheidet. Anschliesend wird ein Konzept erstellt, dessen Datenmodell die Daten aller zuvor analysierten Austauschformate verlustfrei reprasentieren kann. Zusatzlich umfasst das Konzept die Datenverwaltung sowie Moglichkeiten der Visualisierung und Analyse der Daten uber eine Benutzeroberflache. Hierbei wird im Besonderen auf die Bereiche Wasserbewirtschaftung sowie Gebaudekategorisierung eingegangen. Im Anschluss wird die Umsetzung des Konzepts in Form eines Prototypen beschrieben. Hierbei werden anhand zuvor festgelegter Kriterien verschiedene Datenbanksysteme analysiert, um eine geeignete Datenhaltung zu gewahrleisten. Zur Umsetzung des Systems wird die Programmiersprache C#, Windows Presentation Foundation (WPF) sowie das Entwurfsmuster Model-View-ViewModel (MVVM) verwendet. Als Datengrundlage fur den Bereich Wasserbewirtschaftung dienen Flurabstandsplane sowie Gebaudedaten von OpenStreetMap. Zur Durchfuhrung der Gebaudekategorisierung werden Daten von MapPLUTO aus Manhattan verwendet, da keine Geobasisdaten deutscher Gebaude mit den fur die Gebaudekategorisierung benotigten Attributen vorliegen. Mit dem erstellten System konnen die Daten, welche als Datengrundlage dienen, in das Management importiert und dort verwaltet werden. Es wurden Dialoge zum Import von Shapefiles und OpenStreetMap im Format XML umgesetzt. Durch eine zeitliche Auswertung auf einer Karte lassen sich die Veranderungen des Grundwassers auf Basis der importierten Flurabstandsplane simulieren. Die Deutsche Gebaudetypologie wurde zur raumlichen und zeitlichen Analyse der Gebaude von Manhattan verwendet. Anhand von Anwendungsbeispielen wird gezeigt, welche Moglichkeiten das System zur Umsetzung von kombinierten, raumlichen und zeitlichen Analysen und Simulationen bietet.","",""
0,"Andrew Bradley","Technical Report: Imperium",2016,"","","","",228,"2023-02-26 08:28:03","","","","",,,,,0,0.00,0,1,7,"Imperium is a reliable diabetes management tool that simplifies diabetes care by allowing people to record and monitor their blood sugar level quickly and easily, and facilitating communication between individuals and healthcare providers. In addition to assisting with logging blood sugar readings the mobile application, offers more advanced functionality if the user wishes to use it. This includes the ability to view historical results in an array of different graphs, which allows the user to quickly identify trends, such that patterns of problematic readings can be addressed. Equally, stable readings will help to reinforce the benefits of a healthy lifestyle, which should in turn encourage the user to continue with that approach.    To facilitate communication between the user and their doctor/healthcare professional (HCP) it allows results to be shared both via email with a csv attachment directly from the App, and also by means of the external sync option. The latter allows the user to sync all recorded results from the devices local database with an external website. The doctor can then log in to this website and see real time data and advise the patient on any changes needed.    An appointments section helps the user keep track of upcoming appointments and a notification of an upcoming appointment servers as a reminder to either send or upload your latest results.    For development Visual Studio is being used and languages used are C# and XAML. SQLite is being used for the database which is stored on the devices and Microsoft Azure will host the website. The software architecture being followed is the MVVM (Model – View- ViewModel) approach allowing the GUI to be easily resized while sharing the rest of the code across different devices.","",""
0,"M. Westberg","TestLink : Software for connecting laboratory equipment and automation of workflow.",2015,"","","","",232,"2023-02-26 08:28:03","","","","",,,,,0,0.00,0,1,8,"Software development is of great significance in manufacturing and process industry. Software can, for example, make production more efficient and monitoring easier. In paperboard industry testing the product, that is, paperboard, is important. Testing is done to make sure that the product meets the requirements of the customers who transform the paperboard to packaging products. In the Skoghall paperboard Mill operators make use of a range of different test methods. Since the work pace is high and the product is being continuously tested improvements of the workflow at the laboratory are always of interest. The aim of this project is to develop a program that connects test instruments at Skoghall Mill’s test laboratory to the Mill’s network. The motivation is to automate part of the work process by removing the step of manually reading measurement values from the test instruments. The scope of this project includes developing software that connects one of the instruments (the Short Span Compression tester [1] or SCT) at the laboratory to the Mill’s network. This program, named TestLink, will work as a proof of concept for connecting instruments using a common interface. The software is constructed using a modular approach forming a platform where an additional instrument can be connected by creating a new module. The software is developed in Visual Studio using C# as the programming language. The software architecture follows the MVVM [2] (Model View ViewModel) design pattern paradigm and WPF [3] (Windows Presentation Foundation) is used to construct the graphical user interface. The result shows that time savings can be made when automating part of the work with the introduction of new software.","",""
0,"A. Dayalan","Ext JS 6 By Example",2015,"","","","",233,"2023-02-26 08:28:03","","","","",,,,,0,0.00,0,1,8,"Create powerful, real-world web applications with Ext JS 6 using sample projectsAbout This BookExplore, debug, and get practical by extending the sample projects, including a sample RESTful API project in Ext JS 6Gain a quick and easy understanding through working source code and get an explanation of multiple cool sample projectsA project-based guide to help you get your hands on real-world applicationsWho This Book Is ForIf you're a front web developer who is looking to learn a new JavaScript framework, or if you already know about Ext JS and are looking for a practical resource with multiple example projects to get expert-level knowledge in Ext JS, then this guide will be a great resource for you. A basic understanding of HTML, CSS, and JavaScript is expected.What You Will LearnInstall Ext JS Sencha Cmd 6 and debugging tools such as Illumination, App Inspector, and Sencha FiddleUnderstand and apply the core concepts and querying capabilities of Ext JS 6Dive deep into powerful components such as Grid, Data View, Trees, and different kinds of charts including 3D charts as well as Bar, Area, Pie, Line chartsDiscover how an Ext JS 6 application communicates with the server side through Data Packages such as Stores and ProxiesDiscover how to create responsive web applications and client-side routingAcquire and implement knowledge on accessibility, localization, and the drag-and-drop and theming capabilities of Ext JS 6In DetailExt JS is one of the most famous JavaScript frameworks used to create rich interactive web applications using techniques such as Ajax, DHTML, JSON, and DOM scripting.It provides a complete rich set of GUI controls, has an excellent API for AJAX and REST, and helps users to organize their code with Model View ViewModel (MVVM) or the MVC architecture, and supports two-way data binding, responsive layouts, responsive design, and more.It is an extensive, one-stop-shop to build an JavaScript RIA application.This book starts with a clear step-by-step installation guide for Ext JS 6 and the additional tools required for development on both Mac and Windows operating systems. It then covers the core concepts and fundamentals of Ext JS 6.We move on to focus on multiple basic GUI controls such as buttons, message boxes, and menus, and a sample project that covers the fundamental and basic GUI controls. You'll also learn how to design a form with form fields such as a text field, number field, date picker, label, and radio button, and learn about form validation. We proceed to show you how to organize your code using the MVVM application architecture, and you'll then jump into advanced controls such as Grids, Trees, Data Views, and Charts.You'll also learn about the API required for AJAX and REST communication, and learn all need to know about Ext JS Data Packages. A working RESTful API sample project is included to help you explore the Data Packages. Finally, we end with a discussion on responsive design, theming your application, and the available plugins.Style and approachThis is an example-based guide to help you develop rich Internet applications using Ext JS 6. Most of the chapters start with a particular concept and code example, and end with a cool sample project that uses the concepts learned in the chapter.","",""
0,"P. Borgo, L. Fehr","Co-Browsing für E-Banking",2014,"","","","",236,"2023-02-26 08:28:03","","","","",,,,,0,0.00,0,2,9,"In E-Banking Systemen steht Benutzern immer mehr Funktionalitat zur Verfugung was einerseits praktisch ist, da eine Vielzahl von Bankgeschaften online getatigt werden konnen, andererseits jedoch auch stets komplexer wird. Durch die ansteigende Komplexitat sind neue Konzepte fur die Hilfestellung und Beratung erforderlich, welche sowohl der breiten Masse von Empfangsgeraten als auch den Sicherheitsstandards einer E-Banking Losung gerecht werden. Das Co-Browsing ermoglicht es dem Kundenberater, entweder seine eigene Anzeige dem Kunden freizugeben, oder die Anzeige seines Kunden zu ubernehmen. Dabei wird nicht wie bei herkommlichen Fernwartungs-Losungen der Zugriff auf das gesamte System gewahrt, sondern nur auf die aktuelle Anzeige innerhalb des Webbrowsers. Im Rahmen dieser Arbeit wurde vorerst eine Evaluation bestehender Co-Browsing Losungen durchgefuhrt, welche ergab, dass der Stand der heutigen Technologien fur einen Einsatz in einer produktiven E-Banking Umgebung noch nicht genugend ausgereift ist. Aus diesem Grund wurde die Losung als Prototyp in einer simulierten E-Banking Plattform implementiert. Zwischen den Browsern (Kunde/Berater) wird eine Verbindung uber WebSockets hergestellt und mittels Nachrichten Informationen ubertragen. Um auf Anderungen der Anzeige (z.B. Seitenwechsel) zu reagieren, wird das Document Object Model (DOM) uberwacht und bei Mutationen werden Events ausgelost, um die Gegenstelle abzugleichen. Die Serverseite (WebSockets) wurde in JavaScript (Node.js) implementiert. Der Server stellt zum einen die Kommunikation zwischen Kunde und Berater uber Channels sicher und beinhaltet zum anderen eine Datenstruktur fur das Persistieren der Informationen. Um auf der Clientseite eine grossere Web-Applikation simulieren zu konnen (z.B. clientseitiges Routing, Login) wurde das JavaScript Framework AngularJS verwendet. Dies erlaubt es, die Applikation sinnvoll zu strukturieren und auch im JavaScript Umfeld Paradigmen wie MVC/MVVM und Dependency Injection einzusetzen. Die Businesslogik wurde in Services gekapselt und erlaubt somit eine hohe Wiederverwendbarkeit.","",""
0,"Patrick Pulfer","MeteoCheck Relaunch mit Xamarin",2014,"","","","",237,"2023-02-26 08:28:03","","","","",,,,,0,0.00,0,1,9,"Diese Studienarbeit befasst sich mit der plattformubergreifenden Entwicklung fur mobile Gerate mit Xamarin als Entwicklungsumgebung. Hinter Xamarin steht das Mono Framework, eine Open Source Implementierung des Microsofts .NET Framework, welches im Jahr 2001 erstmals veroffentlicht wurde. Der Vorteil von Xamarin ist, dass native Applikationen fur alle drei fuhrenden mobilen Plattformen mit der gleichen Programmiersprache C# entwickelt werden konnen. Xamarin hat die Schnittstelle von Android und iOS mit regularen C# Klassen gekapselt. Entwickler profitieren von der modernen Programmiersprache C# und deren Funktionalitaten wie LINQ, funktionalen Lambda Ausdrucken und Generics. Im Gegensatz zu Web Apps wird das User Interface pro Plattform separat programmiert. Dadurch wird das gewunschte Benutzererlebnis erreicht und es konnen auch leistungskritische Anwendungen wie Spiele programmiert werden. Als primares Ziel gilt das gemeinsame Nutzen von Code. Mit Hilfe von portablen Klassenbibliotheken ist es moglich, den gleichen Code fur alle drei Plattformen zu nutzen. Eine saubere Trennung zwischen dem User Interface und dem Business Layer ist erstrebenswert. Um dies zu erreichen, muss das Model-View-ViewModel Muster (MVVM) plattformubergreifend genutzt werden konnen. Das Framework MvvmCross stellt hierfur einige Bibliotheken zur Verfugung. Nachdem die Grundlagen von Xamarin und MvvmCross bekannt waren, stand die Portierung der bestehenden Windows Phone App „MeteoCheck.ch“ auf Android und iOS im Vordergrund. Die Applikation bietet nebst den aktuellen Wetterprognosen auch zusatzlich Informationen wie zum Beispiel Lawineninformationen, Sonnenstand und Live Kamera Bilder. Nach einer grundlichen Analyse wurde das vorhandene Projekt in eine portable Klassenbibliothek und in ein Windows Phone Projekt aufgeteilt. Die portable Klassenbibliothek enthalt alle ViewModels und ist fur die Kommunikation mit dem Web Server zustandig. MvvmCross hat zudem einen IoC Container und ein Navigation Controller implementiert, wodurch die Navigation der einzelnen Ansichten uber die ViewModels gesteuert werden kann. Die grosste Schwierigkeit bestand fortan bei der Entwicklung der einzelnen User Interfaces. Bei der Android Entwicklung war dies vergleichsweise einfach, da Java Implementierungen fast identisch mit C# abgebildet werden konnten. Bei iOS Applikationen mit der nativen Programmiersprache Objectiv-C, war dies durch den gesetzten zeitlichen Rahmen schwieriger, was fur den weiteren Verlauf bedeutete, dass der Android Prototyp erweitert wurde. Abschliessend kann gesagt werden, dass mit Xamarin gute Applikationen entwickelt werden konnen, sofern die notwendigen Kenntnisse uber die Architektur und den Lebenszyklus der jeweiligen Plattformen vorhanden sind.","",""
0,"Pavel Yosifovich","Mastering Windows 8 C++ App Development",2013,"","","","",240,"2023-02-26 08:28:03","","","","",,,,,0,0.00,0,1,10,"A practical guide to developing Windows Store apps with C++ and XAML Overview Details the most important features of C++, XAML, and WinRT for building fantastic Windows Store apps Full of detailed and engaging code samples that can be used as a basis for your own projects Provides a clear overview of Windows Runtime and C++/CX In Detail Windows 8 provides an unprecedented opportunity for developers to create applications for a new and exciting platform, for an entirely new market. Leveraging modern C++ and the new Windows Runtime, this book guides you through the many facets of WinRT whilst using modern C++ features for ultimate power and performance. ""Mastering Windows 8 C++ App Development"" shows you how to create Windows Store apps that use many of the new features and functionality available for Windows 8. You'll discover how you can harness the power of the new Windows Runtime with C++ combined with XAML for the creation of fantastic user experiences. Starting with coverage of C++/CX (a set of extensions that make working with WinRT easier) and user interface design with XAML, this book shows you how to use major Windows 8 features, including Live Tiles and Contracts, while leveraging common patterns such as data binding and the Model View ViewModel (MVVM). You'll discover how WinRT works, its various capabilities, and how it can best be leveraged using C++11 and Visual Studio 2012. What you will learn from this book Leverage your existing C++ skills with this new and exciting platform Discover how to effectively use C++/CX to call Windows Runtime APIs Integrate XAML for fast and fluid user interfaces Create custom controls for special UI scenarios Learn how to integrate your application with Windows 8 by implementing contracts Build data-driven apps with XAML, data binding, and MVVM Approach Specifically designed to be an engaging and practical tutorial, Mastering Windows 8 C++ App Development will augment your skills and help you create high quality Windows Store apps. Who this book is written for If you are a C++ developer who wants to utilize the combined power of COM, WinRT, C++/CX, and XAML to build Store apps for the new Windows 8 platform, then this book is for you. Prior experience with XAML-based technologies is not required.","",""
0,"D. Petrik, O. Moravcik, T. Skripcak","Adoption of Modern Techniques for the Development Process of the Project Management System PROMAN W ®",2011,"","","","",243,"2023-02-26 08:28:03","","","","",,,,,0,0.00,0,3,12,"This article is aimed at the process of re-engineering the architecture of a long established information system and the problems associated with adopting new techniques used as a foundation for the new architecture. The article starts with a brief description of the management system Proman W, which has architecture that needs to be redesigned in order to fit the current needs of customers. Following this we introduce the requirements of the new architecture and describe the decisions behind their implementation. Next we provide insight on how the processes of adopting modern techniques were handled in the re-engineering of the information system Proman W. Finally the opportunities for further modifications within the system’s architecture are initiated. The main goal of this article is to provide an overview of the new technologies’ implementation process in the Proman W system’s architecture and to point out aspects that we found important to note whilst re-engineering the long running applications. KeywordsMDA; MVVM; ORM; composite application; testing;","",""
0,"Andrea Berweger","NET Application Container",2010,"","","","",244,"2023-02-26 08:28:03","","","","",,,,,0,0.00,0,1,13,"Der .NET Application Container ist ein Basissystem, das mit Komponenten (Plugins) erweitert wird. Hauptsachlich besteht der Container aus einem User Interface, das von den Komponenten uber definierte Schnittstellen genutzt werden kann. Das User Interface besitzt Style & Feel des Outlook 2010 von Microsoft. Der Container ladt die Komponenten und integriert sie in das User Interface, das den Komponenten funf verschiedene Bereiche zur Verfugung stellt. Links das Komponentenmenu, der Hauptbereich in der Mitte und rechts der Detailbereich sowie ein Ribbon-Menu oben (bekannt aus Office 2007, 2010). Zusatzlich ist eine Statusleiste am unteren Rand platziert. Fur die Komponenten existiert die Moglichkeit zur Authentisierug und Autorisierung mittels eines speziellen Prinzipals, der vom Container zur Verfugung gestellt wird. Die Berechtigungen werden mit einer Prototypenkomponente administriert.  Zusatzlich existiert eine Konsolenkomponente, die auftretende Fehler und Meldungen sichtbar macht. Allfallige, nicht behandelte Fehler, werden vom Container erfasst, geloggt und es wird nach Moglichkeit die fehlerverursachende Komponente neu geladen, oder falls dies nicht moglich ist, alle Komponenten heruntergefahren und beendet.  Technologien:  • Windows Presentation Foundation (WPF) & Model-View-ViewModel (MVVM)  • Entity Framework (EF)  • Managed Extensibility Framework (MEF)  • .NET Framework 4.0","",""
0,"D. Häfliger, Dominik Süsstrunk","Foreign Exchange User Interface",2009,"","","","",246,"2023-02-26 08:28:03","","","","",,,,,0,0.00,0,2,14,"Aufgabe: Forex Trading beschreibt das Handeln mit Wahrungen auf dem Foreign Exchange Market, dem grossten Finanzmarkt der Welt. Jedermann kann auf diesem Markt mit entsprechender Software (MetaTrader, FX Expert, etc.) handeln. Die Credit Suisse betreibt eine eigene Online Applikation (FX Expert), welche auf Java Applets basiert. Die Aufgabe besteht darin, die Machbarkeit einer Silverlight Applikation bezuglich Bedienung, Skalierbarkeit, Sicherheit und Wartbarkeit zu analysieren. Ziel ist es ein Testbed, welches die Bank simuliert, und einen Prototyp (Silverlight Client) zur Verfugung zu stellen. Architektur: Der Webserver dient zugleich als Testbed und hosted die Client-Applikation die beim Aufruf der Website des Servers heruntergeladen und gestartet wird. Der Server stellt einen WCF-Service zur Verfugung. Dieser dient zur Kommunikation zwischen Server und Client, verwaltet die Benutzer und fuhrt die Bankprozesse aus. Die Datenbank wird vom Server uber Linq to SQL angesprochen. Die ganze Applikation ist in C# geschrieben. Ergebnis: Der Prototyp zeigt, dass sich Silverlight schon sehr gut fur professionelle Anwendungen einsetzen lasst. Eine einfache Bedienung wurde durch ein ubersichtliches und einfaches Design mit selbsterklarenden Controls (durch Tooltips, Bilder, etc) erreicht. Der Benutzer bekommt vom User Interface Inputs zu wichtigen Aktionen (durch Bilder, Animation, etc). Das Trennen der verschiedenen Schichten durch das MVVM Pattern, WCF und Linq to SQL fuhrt zu einer guten Wartbarkeit der Applikation. Die Skalierbarkeit von Silverlight ist stark von Animationen abhangig. Durch auslagern des Zeichnen der aufwandigen Animationen auf die GPU und einstellen einer tieferen Framerate wurde hier eine Leistungssteigerung erreicht. Aus Zeitmangel wurde die serverseitige Skalierung nicht vertieft betrachtet, was eine gute Aufgabe fur Folgearbeiten ware. Die Sicherheit der Applikation ist die grosse Aufgabe, welche noch stark verbessert werden muss, da sie nur sehr rudimentar implementiert wurde.","",""
0,"Patrik Švikruha","Návrhový vzor Model-View-ViewModel ve WPF aplikacích",2016,"","","","",15,"2023-02-26 08:25:51","","","","",,,,,0,0.00,0,1,7,"","",""
0,"Alip Alip, Sandy Kosasi, I. Yuliani, Gusti Syarifudin, David David","Implementasi Arsitektur Model View Controller Pada Website Toko Online",2022,"","","","",32,"2023-02-26 08:25:51","","10.30812/bite.v3i2.1566","","",,,,,0,0.00,0,5,1,"Website merupakan media yang digunakan untuk penyampaian informasi, komunikasi, dan transaksi. Pengembangan website memiliki beberapa arsitektur diantaranya Model View Presenter, Model View ViewModel, Model View Controller dan lain-lain. Website memiliki standar pemrograman yang universal dengan arsitektur MVC dan RESTful API. REST berformat JSON dan menggunakan Json Web Token untuk hak akses, JSON memiliki ukuran kecil dibanding XML. Penelitian ini bertujuan untuk mengatasi kebutuhan yang ada pada Happy Belanja Senakin berupa website yang bisa digunakan sebagai media penjualan, pengelolaan barang dan memonitoring stok barang tanpa harus berada di toko agar lebih terstruktur dan memperluas pangsa pasar dengan memanfaatkan arsitektur MVC dan RESTful API untuk menghubungkan dan mengintegrasikan framework laravel dan framework Vue.Js. Framework laravel digunakan sebagai backend untuk mengelola data produk yang berkaitan dengan data penjualan produk. Framework Vue.Js digunakan sebagai view untuk menampilkan informasi produk kepada pengunjung website maupun user dan digunakan sebagai transaksi penjualan. Penelitian ini menghasilkan website dengan memanfaatkan arsitektur MVC dan RESTful API. Adapun Metode pengembangan menggunakan Extreme Programming serta metode pengujian menggunakan Black Box. Kemudahan pengembangan dimasa mendatang dan kemudahan dalam proses mengelola data produk dan penjualan sehingga pihak Happy Belanja Senakin dapat lebih mudah melakukan input data produk dan memonitoring stok.","",""
0,"Zhao, Ge Liu, Xiang, Yang Li, Xiao, han Zhu","full-view scenario model for urban waterlogging response in a big data environment",2021,"","","","",40,"2023-02-26 08:25:51","","","","",,,,,0,0.00,0,6,2,"The emergence of big data is breaking the spatial and time limitations of urban waterlogging scenario description. The scenario data of different dimensions (e.g., administrative levels, sectors, granularities, and time) have become highly integrated. Accordingly, a structural and systematic model is needed to represent waterlogging scenarios for more efficient waterlogging response decision-making. In this article, a full-view urban waterlogging scenario is first defined and described from four dimensions. Next a structured representation of scenario element is given based on knowledge unit method. The full-view scenario model is then constructed by extracting the scenario correlation structures between different dimensions (called scenario nesting), i.e., inheritance nesting, feedback nesting, aggregation nesting, and selection nesting. Finally, a real-world case study in Wuhan East Lake High-tech Development Zone, China is evaluated to verify the reasonability of the full-viewmodel. The results show that the proposed model effectively integrates scenario data from different dimensions, which helps generate the complete key scenario information for urban waterlogging decision-making. The full-view scenario model is expected to be applicable for other disasters under big data environment.","",""
0,"Tomáš Křičenský","Android aplikace pro správu úkolů",2019,"","","","",46,"2023-02-26 08:25:51","","","","",,,,,0,0.00,0,1,4,"This Bachelor's thesis deals with the development of a task management application for Android operating system. The application can be used on multiple devices thanks to synchronisation with a remote database. The theoretical part is focused on the principles of Android application development, modern technologies such as RxJava and Kotlin, and architectural pattern Model-View-ViewModel. The practical section then describes the complete application and offers an in-depth description of the application screens.","",""
0,"Marko Novina","Napredni arhitekturni koncepti za platformu Android",2018,"","","","",49,"2023-02-26 08:25:51","","","","",,,,,0,0.00,0,1,5,"The goal of this paper is to demonstrate Android arhitecture components on Android aplication for managing recipes. The paper explains what are arhitecture patterns in general and on what are Android arhitecture components based. It also explains how they are implemented and used in mobile application developed in scope of the paper. Basic parts of Android arhitecture components, such as ViewModel, Lifecycle and LiveData classes are explained in details. Firebase platform, which is used by application to store data is also explained as part of the paper. Finally, a conclusion is made based on the advantages and disadvantages of Android arhitecture components discovered while application was developed.","",""
0,"M. Irshad","IJPRES 3 D Object Retrieval Approach for Better Perception Using View-Model Combination",2016,"","","","",57,"2023-02-26 08:25:51","","","","",,,,,0,0.00,0,1,7,"Digital image processing and its associated technological development came long way to perceive the digital content in 3-dimensional (3D) from two-dimensional (2D). Although 3D representation of digital content has introduced digitalization in all digital image processing associated fields but finding the relevancy between 3D objects is still concerned area and extensive research must be done to achieve relevant relevancy between 3D objects. In literature, vast amount of algorithms are proposed based on model-based approach or view-based approach which results in inaccurate data for 3D representation of digital content. In this work, collaboration of both viewmodel relevance among 3D objects for retrieval and 3D objects perception is performed based on various graph structures. Object hypergraph structure (view information) is implemented at initial stage to perceive the 3D objects in multiple views and an object graph is constructed for model data for obtaining the information about the relationship between the different features of the obtained 3D objects. The proposed method registers good performance and reliability over traditional state of art methods and experiments are conducted on two data sets respectively.","",""
0,"Mario Mikić","Potpuna izrada sustava za evaluaciju kolegija",2016,"","","","",58,"2023-02-26 08:25:51","","","","",,,,,0,0.00,0,1,7,"U ovom radu obrađen je potpuni proces izrade web aplikacije za evaluaciju kvalitete kolegija. Za izradu aplikacija koristen je niz tehnologija, razvojnih okvira i alata uz koje je pojasnjena njihova uporaba i generalna funkcija. Za razvoj korisnickog sucelja koristen je Javascript Vue.js razvojni okvir te Model-View-ViewModel paradigma, dok je u administratorskom sucelju i serverskoj logici aplikacije koristen PHP i Laravel razvojni okvir, te ucestala Model-View-Controller paradigma. Osim osnovne logike iza aplikacije obrađen je i kratak povijesni pregled spomenutih tehnologija, a i niz dodatnih cesto koristenih alata u danasnjem standardnom razvojnom okruženju.","",""
0,"J. Reed","An Object-Oriented Interface for Telemetry and Control of a Mars Rover",2015,"","","","",65,"2023-02-26 08:25:51","","","","",,,,,0,0.00,0,1,8,"An application has been developed to remotely control a vehicle and display telemetry returned by the vehicle through a graphical user interface. The vehicle will compete in the University Rover Challenge hosted by the Mars Society. The software is responsible for asynchronously communicating to the remote system with a custom protocol over a wireless TCP/IP connection, handling user input from a team of human controllers, and processing data received from the rover and displaying it on the screen. A strong emphasis was put on keeping an object-oriented design throughout the project. It is built around the Model-View-ViewModel design pattern. The software was constructed using the C# and XAML languages with the Microsoft .NET framework.","",""
0,"Harry Atwal, Brittany Morago, J. Gebauer","Annals of the University of North Carolina Wilmington Master of Science in Computer Science and Information Systems",2014,"","","","",69,"2023-02-26 08:25:51","","","","",,,,,0,0.00,0,3,9,"...............................................................................................................................1 Chapter 1: Introduction ........................................................................................................2 Chapter 2: Background ........................................................................................................3 2.1. Uni-SPIRE ........................................................................................................3 2.2. The Universal Writing Continuum ...................................................................6 2.3. Previous Development ......................................................................................7 2.4. Current Development ........................................................................................9 2.5. Recommended Enhancements ..........................................................................9 Chapter 3: Deliverables......................................................................................................12 3.1. Declaration of Scope .......................................................................................12 3.2. Software Development....................................................................................17 3.3. Infrastructure Improvements ...........................................................................19 3.4. Systems Analysis ............................................................................................21 3.5. Project Management .......................................................................................23 3.6. Intended Project Plan ......................................................................................23 Chapter 4: Tasks Completed ..............................................................................................25 4.1. Software Development....................................................................................25 4.1.1. Implementation Methodology ....................................................................25 4.1.2. Completed Software Development Deliverables .......................................29 4.2. Infrastructure Improvements ...........................................................................33 4.3. Systems Analysis ............................................................................................34 4.3.1. Schema Enhancements...............................................................................34 4.3.2. Future Development...................................................................................38 4.4. Project Management .......................................................................................38 Chapter 5: Conclusion........................................................................................................43 References ..........................................................................................................................44 Appendices A: MVC Pattern .....................................................................................................45 B: MVC Pattern with ViewModel .........................................................................45 C: File-Level Organization for Models..................................................................46 D: Data-Access-Layer Manager Pattern Diagram .................................................47 E: LoginModel Class Diagram ..............................................................................48 F: Developer Workflow: Version Control .............................................................49 G: Developer Workflow: Task Management .........................................................50 H: Future Development Example – ERD ..............................................................51 I: Future Development Example – Use Case Diagram ..........................................52 J: Evaluation Process Activity Diagram ................................................................53 K: Database Schema Alteration Example ..............................................................54 L: Azure Database Limitations Investigation ........................................................56 M: User Interface Comparisons .............................................................................59 N: Enhancement Types by Layer ...........................................................................62 O: Reporting Features Use Case Diagram .............................................................63","",""
0,"K. Dorn","System zur anzeige und bearbeitung von daten einer medizinischen einrichtung",2014,"","","","",71,"2023-02-26 08:25:51","","","","",,,,,0,0.00,0,1,9,"Es wird ein System (1) zur Anzeige und Bearbeitung von Daten einer medizinischen Einrichtung (2, 2') angegeben. Das System (1) umfasst mindestens eine Viewing-Applikation (34) zum Ablauf auf einem Nutzergerat (8, 9, 11, 12), die zum Anzeigen von in einem Cloud Storage (19) einer Public Cloud (13) vorgehaltenen medizinischen Bilddatensatzen (B) eingerichtet ist. Die Viewing-Applikation (34) umfasst hinsichtlich ihrer Komponenten-Architektur eine View-Schicht (52), eine ViewModel-Schicht (55), eine Model-Schicht (57) und eine Treiberschicht (59). Die ViewModel-Schicht (55) ist hierbei generisch in dem Sinne gestaltet, dass sie ein gemeinsames Set von Funktionen fur die Anzeige und Bearbeitung von 2D-Bilddaten und 3D-Bilddaten definiert.","",""
